gene_symbol,n_diseases,max_evidence_score,max_penetrance_score,max_category_score,max_actionability,mean_actionability,is_pediatric,is_category_a,meets_ngsr,inheritance_code,panels,pathogenic_fraction,clinical_actionability,n_pathogenic,combined_actionability
F5,1,4.0,0.2,1.0,0.06666666666666667,0.06666666666666667,1,0,0,0.0,THROM,0.3725490196078431,high,106.0,0.18901960784313726
F8,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,AN_TH,0.9085603112840468,high,401.0,0.9634241245136187
F9,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"THROM, AN_TH",0.8523809523809524,high,161.0,0.940952380952381
FAAH2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,2.0,,0.25,low,2.0,0.125
FAH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, THROM, IEM, GLY, REN",0.4657534246575342,high,46.0,0.7863013698630137
FAM111B,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,1.0,HYPOTO,0.5,medium,4.0,0.28500000000000003
FAM126A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO",,,,0.44999999999999996
FAM134B,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,,,,0.08499999999999999
FAM161A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.3090909090909091,high,32.0,0.5736363636363636
FAM20C,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SK, HYPOTO",0.3902439024390244,high,28.0,0.6060975609756097
FAM58A,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,REN,,,,0.44999999999999996
FANCA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.4091816367265469,high,177.0,0.7636726546906187
FANCB,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,AN_TH,0.423728813559322,high,23.0,0.6194915254237288
FANCC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.3411764705882353,high,128.0,0.7364705882352941
FANCD2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.2408163265306122,high,55.0,0.5463265306122449
FANCE,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,AN_TH,0.3423423423423423,high,32.0,0.22193693693693692
FANCF,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,AN_TH,0.225563909774436,high,28.0,0.1752255639097744
FANCG,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.4067796610169492,high,42.0,0.7627118644067796
FANCI,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.2764227642276423,high,58.0,0.5605691056910569
FANCL,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,AN_TH,0.3333333333333333,high,18.0,0.21833333333333332
FANCM,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,AN_TH,0.2337662337662337,high,34.0,0.11850649350649348
FBLN5,2,3.0,1.0,3.0,0.75,0.4083333333333333,1,1,1,1.0,"PULM, HYPOTO|PULM, HYPOTO, DERM",0.3214285714285714,high,34.0,0.5785714285714285
FBN1,3,4.0,1.0,3.0,1.0,0.39444444444444443,1,1,1,1.0,"PULM, SK, HYPOTO, DERM",0.6877761413843888,high,851.0,0.8751104565537555
FBN2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"CHD, HYPOTO, SK, DERM",0.3524355300859599,high,355.0,0.5909742120343839
FGA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, REN",0.4777777777777778,high,35.0,0.7911111111111111
FGB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.1652892561983471,high,16.0,0.6661157024793388
FGD1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"SK, SEIZ",0.5575221238938053,high,61.0,0.8230088495575221
FGD4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.1276595744680851,high,36.0,0.501063829787234
FGF3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.5294117647058824,high,12.0,0.6617647058823529
FGFR1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,SK,0.4666666666666667,high,92.0,0.7866666666666666
FGFR2,5,4.0,1.0,3.0,1.0,0.9,1,1,1,1.0,SK,0.4779116465863454,high,97.0,0.7911646586345381
FGFR3,7,4.0,1.0,3.0,1.0,0.7261904761904762,1,1,1,1.0,"SK, SEIZ",0.4514767932489451,high,89.0,0.7805907172995781
FGG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,AN_TH,0.2769230769230769,high,10.0,0.5607692307692307
FH,2,4.0,1.0,3.0,1.0,0.6,1,1,1,1.0,"IEM, GLY, SEIZ, HYPOTO, DERM",0.7389033942558747,high,191.0,0.8955613577023498
FHL1,2,3.0,1.0,3.0,0.75,0.3958333333333333,1,1,1,2.0,HYPOTO,0.5142857142857142,high,46.0,0.6557142857142857
FHL2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CM,0.0625,medium,4.0,0.05
FKBPL,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,,,,,0.024999999999999998
FKRP,2,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"SEIZ, HYPOTO",0.5284552845528455,high,90.0,0.8113821138211382
FKTN,2,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"SEIZ, HYPOTO",0.4743589743589743,high,132.0,0.7897435897435897
FLCN,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, DERM",0.6008676789587852,high,233.0,0.8403470715835141
FLG,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,DERM,0.9393939393939394,high,36.0,0.4657575757575758
FLNA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"BOW, CHD, SK, SEIZ, DERM",0.5913818722139673,high,350.0,0.836552748885587
FLNC,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,0,0,0,1.0,"CM, COND, HYPOTO",0.3064516129032258,high,66.0,0.20758064516129032
FMO3,1,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,0,0,0.0,,0.3904761904761905,high,29.0,0.35619047619047617
FOXC1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, REN",0.5333333333333333,high,44.0,0.8133333333333334
FOXC2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,,0.7,high,24.0,0.73
FOXE1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"THYR, IEM",0.5,medium,8.0,0.28500000000000003
FOXF1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"PULM, CHD, REN",0.3103448275862069,high,14.0,0.7241379310344828
FOXF2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,,0.3333333333333333,low,1.0,0.15833333333333333
FOXH1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,"CHD, SEIZ",0.0769230769230769,medium,6.0,0.05576923076923076
FOXN1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.1951219512195122,high,14.0,0.16304878048780488
FOXP3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"THYR, AN_TH, BOW",0.8536585365853658,high,29.0,0.9414634146341463
FRAS1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.3053892215568862,high,190.0,0.5721556886227545
FREM1,1,3.0,0.6,1.0,0.15,0.15,1,0,0,0.0,REN,0.15625,high,58.0,0.1525
FREM2,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,REN,0.22265625,high,110.0,0.1740625
FSCN2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,,0.1666666666666666,medium,8.0,0.09166666666666663
FTCD,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,IEM,0.1442307692307692,high,11.0,0.08269230769230768
FTL,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.75,high,34.0,0.75
FUCA1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.5733333333333334,high,37.0,0.6793333333333333
FXN,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.6111111111111112,high,18.0,0.8444444444444444
G6PC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, SEIZ, HYPOTO",,,,0.6
G6PC3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.4166666666666667,high,30.0,0.6166666666666667
G6PD,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"BIL, AN_TH, IEM",0.7659574468085106,high,80.0,0.9063829787234042
GAA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, HYPOTO",0.5085803432137286,high,286.0,0.8034321372854915
GABRA1,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,SEIZ,0.4622641509433962,high,86.0,0.2749056603773585
GABRG2,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,1.0,SEIZ,0.4107883817427386,high,89.0,0.2843153526970954
GALC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.4723404255319149,high,79.0,0.788936170212766
GALK1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,IEM,0.4333333333333333,high,26.0,0.7733333333333333
GALNS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.4769230769230769,high,88.0,0.7907692307692308
GALT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, IEM, GLY",0.6951219512195121,high,192.0,0.8780487804878048
GAN,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"SEIZ, HYPOTO",0.2264150943396226,high,42.0,0.690566037735849
GATA1,2,3.0,1.0,3.0,0.75,0.3958333333333333,1,1,1,2.0,"AN_TH, DERM",0.6666666666666666,high,18.0,0.7166666666666666
GATA4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"COND, CHD",0.4666666666666667,high,40.0,0.7866666666666666
GATA5,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,0,0,0,1.0,"COND, CHD",0.0,low,0.0,0.04
GATA6,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,1.0,"COND, CHD",0.6,high,28.0,0.265
GATAD1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,0,0,0,0.0,CM,0.16,medium,8.0,0.089
GBA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"BIL, AN_TH, IEM, HYPOTO",,,,0.6
GBE1,2,4.0,1.0,3.0,1.0,0.6666666666666666,1,1,1,0.0,HYPOTO,0.4887218045112781,high,33.0,0.7954887218045112
GCDH,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY",0.676056338028169,high,66.0,0.8704225352112676
GCH1,1,4.0,0.6,2.0,0.39999999999999997,0.39999999999999997,1,0,1,1.0,IEM,0.4394904458598726,high,67.0,0.415796178343949
GCK,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"GLY, SEIZ, HYPOTO",0.768361581920904,high,172.0,0.9073446327683616
GCLC,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,AN_TH,1.0,low,2.0,0.42500000000000004
GCSH,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,SEIZ,0.5454545454545454,medium,0.0,0.24318181818181817
GDAP1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,0.3707865168539326,high,46.0,0.748314606741573
GDF1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,"PULM, CHD",0.2941176470588235,high,6.0,0.1426470588235294
GDNF,2,2.0,0.5,1.0,0.041666666666666664,0.03333333333333333,1,0,0,1.0,"PULM, BOW, REN",0.0,low,0.0,0.024999999999999998
GFAP,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"SEIZ, HYPOTO",0.3312693498452012,high,99.0,0.7325077399380805
GFER,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"IEM, HYPOTO",0.3846153846153846,high,10.0,0.17884615384615385
GFM1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.4081632653061224,high,42.0,0.6132653061224489
GFPT1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.081967213114754,high,18.0,0.4827868852459016
GIPC3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.358974358974359,high,26.0,0.5935897435897436
GJA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"HL, CHD, SEIZ, HYPOTO, DERM",0.4915254237288136,high,54.0,0.7966101694915254
GJA5,1,3.0,0.6,2.0,0.3,0.3,1,0,1,1.0,"COND, CHD",0.4225352112676056,high,30.0,0.34901408450704224
GJB1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,3.0,HYPOTO,0.875,high,68.0,0.95
GJB2,2,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"HL, DERM",0.6620498614958449,high,173.0,0.864819944598338
GJC2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SEIZ, HYPOTO, DERM",0.7391304347826086,high,24.0,0.7456521739130435
GLA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"CM, IEM, REN, HYPOTO",0.7676348547717843,high,494.0,0.9070539419087137
GLB1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, REN, SK, SEIZ",0.6216216216216216,high,90.0,0.8486486486486486
GLDC,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SEIZ,0.6351791530944625,high,105.0,0.854071661237785
GLE1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,0.2619047619047619,high,20.0,0.18976190476190477
GLI2,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,1,0,0,1.0,SEIZ,0.2125,high,56.0,0.125
GLI3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"SK, SEIZ",0.2876712328767123,high,120.0,0.7150684931506849
GLIS3,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"THYR, REN",0.1203007518796992,high,32.0,0.13312030075187967
GLRA1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,SEIZ,0.5135135135135135,high,45.0,0.6554054054054054
GLRB,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SEIZ,0.108695652173913,high,8.0,0.1284782608695652
GLUD1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,"IEM, GLY, SEIZ",0.2978723404255319,high,24.0,0.5691489361702127
GLUL,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"SEIZ, HYPOTO",0.1038961038961039,high,16.0,0.12655844155844156
GMPPA,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HYPOTO,1.0,high,12.0,0.485
GNAS,2,4.0,1.0,3.0,1.0,1.0,1,1,1,6.0,"THYR, SK",0.4968944099378882,high,66.0,0.7987577639751553
GNE,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ, HYPOTO",0.4117647058823529,high,98.0,0.7647058823529411
GNPTAB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"AN_TH, SK, SEIZ",0.5102974828375286,high,181.0,0.8041189931350115
GNPTG,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SK, SEIZ",0.5,high,44.0,0.6499999999999999
GNS,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, SEIZ",0.1666666666666666,high,20.0,0.5166666666666666
GPC3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"IEM, GLY, SK, SEIZ",0.4787234042553192,high,41.0,0.7914893617021277
GPC4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,2.0,"GLY, SK, SEIZ",0.0,low,0.0,0.024999999999999998
GPC6,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,SK,0.0922330097087378,high,19.0,0.12189320388349512
GPD1L,1,2.0,0.4,2.0,0.13333333333333333,0.13333333333333333,1,0,1,1.0,COND,0.2,high,16.0,0.16000000000000003
GPHN,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,SEIZ,0.2352941176470588,medium,4.0,0.11911764705882352
GPR143,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,DERM,0.5229357798165137,high,37.0,0.8091743119266055
GPR56,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,SEIZ,,,,0.6
GPR98,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"HL, SEIZ",,,,0.6
GPSM2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HL,0.2786885245901639,high,24.0,0.5614754098360655
GPX1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,BIL,0.0,low,0.0,0.024999999999999998
GRHL2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,HL,0.2424242424242424,high,12.0,0.12196969696969696
GRHPR,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,REN,0.6071428571428571,high,50.0,0.6928571428571428
GRIN2A,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,SEIZ,0.2969230769230769,high,143.0,0.20876923076923076
GRXCR1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,HL,0.1111111111111111,medium,4.0,0.12944444444444445
GSS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.52,high,18.0,0.808
GTF2H5,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,DERM,0.6666666666666666,medium,2.0,0.3516666666666667
GUCY2C,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,BOW,0.8333333333333334,high,10.0,0.41833333333333333
GUSB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SK, SEIZ, HYPOTO",0.5660377358490566,high,44.0,0.8264150943396227
GYG1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,0,0,0,0.0,"COND, HYPOTO",0.8333333333333334,high,4.0,0.41833333333333333
GYS2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"GLY, SEIZ",0.3023255813953488,high,38.0,0.7209302325581395
H19,1,4.0,1.0,3.0,1.0,1.0,1,1,1,6.0,THYR,0.0,low,0.0,0.6
HADH,2,3.0,1.0,3.0,0.75,0.4458333333333333,1,1,1,0.0,"IEM, GLY, SEIZ",0.5277777777777778,high,36.0,0.6611111111111111
HADHA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, HYPOTO",0.4305555555555556,high,36.0,0.7722222222222223
HADHB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, HYPOTO",0.2692307692307692,high,20.0,0.7076923076923076
HAMP,1,3.0,0.2,1.0,0.05000000000000001,0.05000000000000001,1,0,0,0.0,DERM,0.4615384615384615,high,10.0,0.21461538461538462
HARS,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,,,,0.024999999999999998
HARS2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"HL, IEM, HYPOTO",0.3461538461538461,high,12.0,0.16346153846153844
HAS2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,,,,0.024999999999999998
HBA1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.19559902200489,high,70.0,0.678239608801956
HBA2,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.5393939393939394,high,65.0,0.8157575757575758
HBB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,AN_TH,0.4511754068716094,high,401.0,0.7804701627486438
HCCS,1,2.0,0.4,1.0,0.06666666666666667,0.06666666666666667,1,0,0,3.0,"SEIZ, HYPOTO, DERM",0.4666666666666667,high,10.0,0.22666666666666668
HCN4,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,"COND, SEIZ",0.3009708737864077,high,60.0,0.1453883495145631
HDAC8,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,HYPOTO,0.74,high,27.0,0.746
HEATR2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,PULM,,,,0.024999999999999998
HERC2,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,,0.2,medium,8.0,0.10500000000000001
HESX1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,0.5714285714285714,high,24.0,0.31357142857142856
HEXA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.6355140186915887,high,92.0,0.8542056074766355
HEXB,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.5,high,46.0,0.8
HFE,1,4.0,0.2,1.0,0.06666666666666667,0.06666666666666667,1,0,0,0.0,,0.3142857142857143,high,20.0,0.16571428571428573
HFE2,1,3.0,0.2,1.0,0.05000000000000001,0.05000000000000001,1,0,0,0.0,,,,,0.030000000000000006
HGD,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,,0.5,high,46.0,0.8
HGF,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,HL,0.3421052631578947,high,26.0,0.16184210526315787
HGSNAT,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SEIZ",0.3544303797468354,high,50.0,0.7417721518987341
HIBCH,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,1.0,high,12.0,0.485
HINT1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.7,high,8.0,0.73
HK1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BIL, AN_TH",0.6363636363636364,medium,7.0,0.3395454545454546
HLCS,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"IEM, HYPOTO",0.313953488372093,high,42.0,0.5755813953488371
HMBS,1,4.0,0.2,1.0,0.06666666666666667,0.06666666666666667,1,0,0,1.0,BOW,0.6375838926174496,high,89.0,0.29503355704697987
HMGCL,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, GLY, SEIZ",0.4117647058823529,high,17.0,0.7647058823529411
HNF1B,1,3.0,0.6,1.0,0.15,0.15,1,0,0,1.0,"BIL, CHD, REN",0.5897435897435898,high,76.0,0.3258974358974359
HNF4A,1,4.0,0.6,1.0,0.19999999999999998,0.19999999999999998,1,0,0,1.0,"GLY, SEIZ",0.4938271604938271,high,69.0,0.31753086419753085
HOMEZ,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,1.0,CHD,,,,0.024999999999999998
HOXA1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"CHD, SEIZ",0.2702702702702703,high,20.0,0.1331081081081081
HPD,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"IEM, SEIZ",0.5238095238095238,high,20.0,0.2945238095238095
HPRT1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,REN,0.8914728682170543,high,101.0,0.9565891472868218
HPS1,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"PULM, DERM",0.2962962962962963,high,46.0,0.7185185185185186
HPS3,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, DERM",0.2771084337349397,high,40.0,0.5608433734939758
HPS4,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"PULM, DERM",0.272108843537415,high,36.0,0.708843537414966
HPS5,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"PULM, DERM",0.2117647058823529,high,34.0,0.5347058823529411
HPS6,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"PULM, DERM",0.4,high,26.0,0.24500000000000002
HRAS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,1.0,"CHD, IEM, SEIZ, HYPOTO, DERM",0.375,high,42.0,0.75
HSD17B10,1,3.0,1.0,3.0,0.75,0.75,1,1,1,3.0,IEM,0.5384615384615384,high,10.0,0.6653846153846154
HSD17B3,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,THYR,0.5357142857142857,high,18.0,0.8142857142857143
HSD17B4,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"HL, SEIZ, HYPOTO",0.4054054054054054,high,46.0,0.6121621621621621
HSD3B7,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,BIL,0.36,high,16.0,0.594
HSPB8,1,3.0,1.0,3.0,0.75,0.75,1,1,1,1.0,HYPOTO,0.1388888888888889,high,10.0,0.5055555555555555
HSPG2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,"SK, HYPOTO",0.325408618127786,high,215.0,0.5801634472511144
HTRA1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,,0.3846153846153846,high,22.0,0.6038461538461538
HYDIN,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,PULM,0.25,medium,6.0,0.185
HYLS1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,,0.0909090909090909,low,2.0,0.061363636363636356
IDS,1,4.0,1.0,3.0,1.0,1.0,1,1,1,2.0,"CHD, IEM, SEIZ, HYPOTO",0.9483870967741936,high,85.0,0.9793548387096774
IDUA,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,"IEM, SK, SEIZ",0.5042735042735043,high,86.0,0.8017094017094017
IFT122,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"BIL, REN, SK, DERM",0.3707865168539326,high,62.0,0.23331460674157303
IFT43,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,0.0,"BIL, SK, DERM",0.1,low,2.0,0.065
IFT80,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,"PULM, SK",0.2203389830508474,high,26.0,0.17313559322033895
IGBP1,1,1.0,0.5,1.0,0.041666666666666664,0.041666666666666664,1,0,0,2.0,,0.5,low,2.0,0.225
IGF1,1,2.0,0.85,1.0,0.14166666666666666,0.14166666666666666,1,0,0,0.0,,0.0285714285714285,medium,5.0,0.09642857142857139
IGHMBP2,1,3.0,1.0,3.0,0.75,0.75,1,1,1,0.0,HYPOTO,0.4619883040935672,high,128.0,0.6347953216374269
IGSF1,1,3.0,1.0,3.0,0.75,0.75,1,1,1,2.0,THYR,0.5263157894736842,high,10.0,0.6605263157894736
IKBKAP,1,4.0,1.0,3.0,1.0,1.0,1,1,1,0.0,HYPOTO,,,,0.6
