gene_id,gene_name
NCBIGene:10558,SPTLC1
NCBIGene:9517,SPTLC2
NCBIGene:171546,SPTSSA
NCBIGene:58472,SQOR
NCBIGene:8878,SQSTM1
NCBIGene:10011,SRA1
NCBIGene:6714,SRC
NCBIGene:10847,SRCAP
NCBIGene:6716,SRD5A2
NCBIGene:79644,SRD5A3
NCBIGene:6720,SREBF1
NCBIGene:57522,SRGAP1
NCBIGene:6728,SRP19
NCBIGene:6729,SRP54
NCBIGene:6730,SRP68
NCBIGene:6731,SRP72
NCBIGene:26576,SRPK3
NCBIGene:27286,SRPX2
NCBIGene:23524,SRRM2
NCBIGene:6427,SRSF2
NCBIGene:6736,SRY
NCBIGene:6742,SSBP1
NCBIGene:6748,SSR4
NCBIGene:6756,SSX1
NCBIGene:6768,ST14
NCBIGene:6487,ST3GAL3
NCBIGene:8869,ST3GAL5
NCBIGene:23166,STAB1
NCBIGene:246329,STAC3
NCBIGene:10274,STAG1
NCBIGene:10735,STAG2
NCBIGene:10734,STAG3
NCBIGene:10617,STAMBP
NCBIGene:6770,STAR
NCBIGene:56910,STARD7
NCBIGene:6772,STAT1
NCBIGene:6773,STAT2
NCBIGene:6774,STAT3
NCBIGene:6775,STAT4
NCBIGene:6777,STAT5B
NCBIGene:6778,STAT6
NCBIGene:55240,STEAP3
NCBIGene:63932,STEEP1
NCBIGene:6491,STIL
NCBIGene:6786,STIM1
NCBIGene:340061,STING1
NCBIGene:6794,STK11
NCBIGene:65975,STK33
NCBIGene:27148,STK36
NCBIGene:6789,STK4
NCBIGene:79991,STN1
NCBIGene:219736,STOX1
NCBIGene:64220,STRA6
NCBIGene:92335,STRADA
NCBIGene:161497,STRC
NCBIGene:412,STS
NCBIGene:3703,STT3A
NCBIGene:201595,STT3B
NCBIGene:10273,STUB1
NCBIGene:8676,STX11
NCBIGene:8675,STX16
NCBIGene:6804,STX1A
NCBIGene:112755,STX1B
NCBIGene:6809,STX3
NCBIGene:6810,STX4
NCBIGene:6812,STXBP1
NCBIGene:6813,STXBP2
NCBIGene:8803,SUCLA2
NCBIGene:8802,SUCLG1
NCBIGene:51684,SUFU
NCBIGene:79783,SUGCT
NCBIGene:6820,SULT2B1
NCBIGene:285362,SUMF1
NCBIGene:7341,SUMO1
NCBIGene:140732,SUN5
NCBIGene:6821,SUOX
NCBIGene:11198,SUPT16H
NCBIGene:9913,SUPT7L
NCBIGene:6834,SURF1
NCBIGene:23512,SUZ12
NCBIGene:9900,SV2A
NCBIGene:374969,SVBP
NCBIGene:6840,SVIL
NCBIGene:93426,SYCE1
NCBIGene:10388,SYCP2
NCBIGene:221711,SYCP2L
NCBIGene:50511,SYCP3
NCBIGene:6850,SYK
NCBIGene:6853,SYN1
NCBIGene:6854,SYN2
NCBIGene:23345,SYNE1
NCBIGene:23224,SYNE2
NCBIGene:163183,SYNE4
NCBIGene:8831,SYNGAP1
NCBIGene:8867,SYNJ1
NCBIGene:6855,SYP
NCBIGene:6857,SYT1
NCBIGene:255928,SYT14
NCBIGene:127833,SYT2
NCBIGene:23334,SZT2
NCBIGene:23118,TAB2
NCBIGene:6866,TAC3
NCBIGene:51204,TACO1
NCBIGene:6870,TACR3
NCBIGene:4070,TACSTD2
NCBIGene:6872,TAF1
NCBIGene:6884,TAF13
NCBIGene:8148,TAF15
NCBIGene:9015,TAF1A
NCBIGene:6873,TAF2
NCBIGene:6874,TAF4
NCBIGene:6875,TAF4B
NCBIGene:6878,TAF6
NCBIGene:129685,TAF8
NCBIGene:6901,TAFAZZIN
NCBIGene:6886,TAL1
NCBIGene:6887,TAL2
NCBIGene:6888,TALDO1
NCBIGene:132001,TAMM41
NCBIGene:26115,TANC2
NCBIGene:128989,TANGO2
NCBIGene:57551,TAOK1
NCBIGene:6890,TAP1
NCBIGene:6891,TAP2
NCBIGene:6892,TAPBP
NCBIGene:202018,TAPT1
NCBIGene:23435,TARDBP
NCBIGene:6897,TARS1
NCBIGene:80222,TARS2
NCBIGene:50833,TAS2R16
NCBIGene:5726,TAS2R38
NCBIGene:55617,TASP1
NCBIGene:6898,TAT
NCBIGene:128637,TBC1D20
NCBIGene:55773,TBC1D23
NCBIGene:57465,TBC1D24
NCBIGene:23102,TBC1D2B
NCBIGene:221322,TBC1D32
NCBIGene:51256,TBC1D7
NCBIGene:54885,TBC1D8B
NCBIGene:1155,TBCB
NCBIGene:6904,TBCD
NCBIGene:6905,TBCE
NCBIGene:93627,TBCK
NCBIGene:29110,TBK1
NCBIGene:6907,TBL1X
NCBIGene:79718,TBL1XR1
NCBIGene:90665,TBL1Y
NCBIGene:26608,TBL2
NCBIGene:6908,TBP
NCBIGene:10716,TBR1
NCBIGene:6899,TBX1
NCBIGene:6913,TBX15
NCBIGene:9096,TBX18
NCBIGene:9095,TBX19
NCBIGene:6909,TBX2
NCBIGene:57057,TBX20
NCBIGene:30009,TBX21
NCBIGene:50945,TBX22
NCBIGene:6926,TBX3
NCBIGene:9496,TBX4
NCBIGene:6910,TBX5
NCBIGene:6911,TBX6
NCBIGene:6915,TBXA2R
NCBIGene:6916,TBXAS1
NCBIGene:6862,TBXT
NCBIGene:8557,TCAP
NCBIGene:9338,TCEAL1
NCBIGene:6938,TCF12
NCBIGene:6942,TCF20
NCBIGene:6929,TCF3
NCBIGene:6925,TCF4
NCBIGene:6934,TCF7L2
NCBIGene:7062,TCHH
NCBIGene:10312,TCIRG1
NCBIGene:6948,TCN2
NCBIGene:6949,TCOF1
NCBIGene:6950,TCP1
NCBIGene:79600,TCTN1
NCBIGene:79867,TCTN2
NCBIGene:26123,TCTN3
NCBIGene:6999,TDO2
NCBIGene:55775,TDP1
NCBIGene:51567,TDP2
NCBIGene:23424,TDRD7
NCBIGene:122402,TDRD9
NCBIGene:7003,TEAD1
NCBIGene:9895,TECPR2
NCBIGene:9524,TECR
NCBIGene:253017,TECRL
NCBIGene:7007,TECTA
NCBIGene:79736,TEFM
NCBIGene:7010,TEK
NCBIGene:64518,TEKT3
NCBIGene:9894,TELO2
NCBIGene:55714,TENM3
NCBIGene:26011,TENM4
NCBIGene:55603,TENT5A
NCBIGene:283847,TERB1
NCBIGene:145645,TERB2
NCBIGene:7012,TERC
NCBIGene:54386,TERF2IP
NCBIGene:7015,TERT
NCBIGene:54790,TET2
NCBIGene:200424,TET3
NCBIGene:56159,TEX11
NCBIGene:56155,TEX14
NCBIGene:56154,TEX15
NCBIGene:7018,TF
NCBIGene:7019,TFAM
NCBIGene:7020,TFAP2A
NCBIGene:7021,TFAP2B
NCBIGene:7030,TFE3
NCBIGene:10342,TFG
NCBIGene:7036,TFR2
NCBIGene:7037,TFRC
NCBIGene:7038,TG
NCBIGene:23483,TGDS
NCBIGene:7039,TGFA
NCBIGene:7040,TGFB1
NCBIGene:7042,TGFB2
NCBIGene:7043,TGFB3
NCBIGene:7045,TGFBI
NCBIGene:7046,TGFBR1
NCBIGene:7048,TGFBR2
NCBIGene:7049,TGFBR3
NCBIGene:7050,TGIF1
NCBIGene:7051,TGM1
NCBIGene:7053,TGM3
NCBIGene:9333,TGM5
NCBIGene:343641,TGM6
NCBIGene:7054,TH
NCBIGene:55145,THAP1
NCBIGene:57215,THAP11
NCBIGene:7056,THBD
NCBIGene:7058,THBS2
NCBIGene:54974,THG1L
NCBIGene:9984,THOC1
NCBIGene:57187,THOC2
NCBIGene:79228,THOC6
NCBIGene:7066,THPO
NCBIGene:7067,THRA
NCBIGene:7068,THRB
NCBIGene:55901,THSD1
NCBIGene:79875,THSD4
NCBIGene:55623,THUMPD1
NCBIGene:7072,TIA1
NCBIGene:7074,TIAM1
NCBIGene:148022,TICAM1
NCBIGene:7075,TIE1
NCBIGene:8914,TIMELESS
NCBIGene:29928,TIMM22
NCBIGene:92609,TIMM50
NCBIGene:1678,TIMM8A
NCBIGene:51300,TIMMDC1
NCBIGene:7078,TIMP3
NCBIGene:26277,TINF2
NCBIGene:9414,TJP2
NCBIGene:7084,TK2
NCBIGene:26007,TKFC
NCBIGene:7086,TKT
NCBIGene:83723,TLCD3B
NCBIGene:79816,TLE6
NCBIGene:11011,TLK2
NCBIGene:7092,TLL1
NCBIGene:7097,TLR2
NCBIGene:7098,TLR3
NCBIGene:7099,TLR4
NCBIGene:51284,TLR7
NCBIGene:51311,TLR8
NCBIGene:80213,TM2D3
NCBIGene:79853,TM4SF20
NCBIGene:117531,TMC1
NCBIGene:11322,TMC6
NCBIGene:147138,TMC8
NCBIGene:54499,TMCO1
NCBIGene:54664,TMEM106B
NCBIGene:84314,TMEM107
NCBIGene:84233,TMEM126A
NCBIGene:55863,TMEM126B
NCBIGene:55654,TMEM127
NCBIGene:124842,TMEM132E
NCBIGene:51524,TMEM138
NCBIGene:10430,TMEM147
NCBIGene:256472,TMEM151A
NCBIGene:81615,TMEM163
NCBIGene:55858,TMEM165
NCBIGene:84548,TMEM185A
NCBIGene:51259,TMEM216
NCBIGene:219854,TMEM218
NCBIGene:84065,TMEM222
NCBIGene:79583,TMEM231
NCBIGene:65062,TMEM237
NCBIGene:339453,TMEM240
NCBIGene:54916,TMEM260
NCBIGene:135886,TMEM270
NCBIGene:55151,TMEM38B
NCBIGene:79188,TMEM43
NCBIGene:79639,TMEM53
NCBIGene:9725,TMEM63A
NCBIGene:55362,TMEM63B
NCBIGene:57156,TMEM63C
NCBIGene:91147,TMEM67
NCBIGene:54968,TMEM70
NCBIGene:9772,TMEM94
NCBIGene:26022,TMEM98
NCBIGene:259236,TMIE
NCBIGene:55217,TMLHE
NCBIGene:7112,TMPO
NCBIGene:5651,TMPRSS15
NCBIGene:64699,TMPRSS3
NCBIGene:164656,TMPRSS6
NCBIGene:160418,TMTC3
NCBIGene:84899,TMTC4
NCBIGene:51075,TMX2
NCBIGene:3371,TNC
NCBIGene:7124,TNF
NCBIGene:7128,TNFAIP3
NCBIGene:8795,TNFRSF10B
NCBIGene:8792,TNFRSF11A
NCBIGene:4982,TNFRSF11B
NCBIGene:23495,TNFRSF13B
NCBIGene:115650,TNFRSF13C
NCBIGene:7132,TNFRSF1A
NCBIGene:7133,TNFRSF1B
NCBIGene:7293,TNFRSF4
NCBIGene:3604,TNFRSF9
NCBIGene:8600,TNFSF11
NCBIGene:9966,TNFSF15
NCBIGene:7292,TNFSF4
NCBIGene:23043,TNIK
NCBIGene:10318,TNIP1
NCBIGene:7134,TNNC1
NCBIGene:7125,TNNC2
NCBIGene:7136,TNNI2
NCBIGene:7137,TNNI3
NCBIGene:51086,TNNI3K
NCBIGene:7138,TNNT1
NCBIGene:7139,TNNT2
NCBIGene:7140,TNNT3
NCBIGene:30000,TNPO2
NCBIGene:23534,TNPO3
NCBIGene:7143,TNR
NCBIGene:27327,TNRC6A
NCBIGene:23112,TNRC6B
NCBIGene:7148,TNXB
NCBIGene:114034,TOE1
NCBIGene:23116,TOGARAM1
NCBIGene:10043,TOM1
NCBIGene:10452,TOMM40
NCBIGene:54543,TOMM7
NCBIGene:4796,TONSL
NCBIGene:7156,TOP3A
NCBIGene:79703,TOP6BL
NCBIGene:10210,TOPORS
NCBIGene:1861,TOR1A
NCBIGene:26092,TOR1AIP1
NCBIGene:7157,TP53
NCBIGene:112858,TP53RK
NCBIGene:8626,TP63
NCBIGene:7161,TP73
NCBIGene:121278,TPH2
NCBIGene:7167,TPI1
NCBIGene:27010,TPK1
NCBIGene:7168,TPM1
NCBIGene:7169,TPM2
NCBIGene:7170,TPM3
NCBIGene:7171,TPM4
NCBIGene:7172,TPMT
NCBIGene:7173,TPO
NCBIGene:1200,TPP1
NCBIGene:7174,TPP2
NCBIGene:7175,TPR
NCBIGene:51002,TPRKB
NCBIGene:286262,TPRN
NCBIGene:6434,TRA2B
NCBIGene:28755,TRAC
NCBIGene:7187,TRAF3
NCBIGene:26146,TRAF3IP1
NCBIGene:10758,TRAF3IP2
NCBIGene:7189,TRAF6
NCBIGene:84231,TRAF7
NCBIGene:10293,TRAIP
NCBIGene:22906,TRAK1
NCBIGene:9881,TRANK1
NCBIGene:7109,TRAPPC10
NCBIGene:60684,TRAPPC11
NCBIGene:51112,TRAPPC12
NCBIGene:55262,TRAPPC14
NCBIGene:6399,TRAPPC2
NCBIGene:51693,TRAPPC2L
NCBIGene:51399,TRAPPC4
NCBIGene:122553,TRAPPC6B
NCBIGene:83696,TRAPPC9
NCBIGene:10345,TRDN
NCBIGene:11181,TREH
NCBIGene:54209,TREM2
NCBIGene:11277,TREX1
NCBIGene:7200,TRH
NCBIGene:7201,TRHR
NCBIGene:23321,TRIM2
NCBIGene:10155,TRIM28
NCBIGene:22954,TRIM32
NCBIGene:51592,TRIM33
NCBIGene:55521,TRIM36
NCBIGene:4591,TRIM37
NCBIGene:54765,TRIM44
NCBIGene:84676,TRIM63
NCBIGene:131405,TRIM71
NCBIGene:81603,TRIM8
NCBIGene:7204,TRIO
NCBIGene:11078,TRIOBP
NCBIGene:9321,TRIP11
NCBIGene:9320,TRIP12
NCBIGene:9319,TRIP13
NCBIGene:9325,TRIP4
NCBIGene:54802,TRIT1
NCBIGene:55621,TRMT1
NCBIGene:93587,TRMT10A
NCBIGene:54931,TRMT10C
NCBIGene:57570,TRMT5
NCBIGene:55687,TRMU
NCBIGene:51095,TRNT1
NCBIGene:8989,TRPA1
NCBIGene:7222,TRPC3
NCBIGene:7225,TRPC6
NCBIGene:4308,TRPM1
NCBIGene:80036,TRPM3
NCBIGene:54795,TRPM4
NCBIGene:140803,TRPM6
NCBIGene:54822,TRPM7
NCBIGene:7227,TRPS1
NCBIGene:162514,TRPV3
NCBIGene:59341,TRPV4
NCBIGene:55503,TRPV6
NCBIGene:8295,TRRAP
NCBIGene:7234,TRU-TCA1-1
NCBIGene:7248,TSC1
NCBIGene:7249,TSC2
NCBIGene:116461,TSEN15
NCBIGene:80746,TSEN2
NCBIGene:79042,TSEN34
NCBIGene:283989,TSEN54
NCBIGene:10102,TSFM
NCBIGene:80705,TSGA10
NCBIGene:7252,TSHB
NCBIGene:7253,TSHR
NCBIGene:10194,TSHZ1
NCBIGene:23554,TSPAN12
NCBIGene:7102,TSPAN7
NCBIGene:54084,TSPEAR
NCBIGene:9256,TSPOAP1
NCBIGene:7258,TSPY1
NCBIGene:7259,TSPYL1
NCBIGene:90121,TSR2
NCBIGene:146057,TTBK2
NCBIGene:54970,TTC12
NCBIGene:54902,TTC19
NCBIGene:79809,TTC21B
NCBIGene:83894,TTC29
NCBIGene:91875,TTC5
NCBIGene:57217,TTC7A
NCBIGene:123016,TTC8
NCBIGene:9675,TTI1
NCBIGene:80185,TTI2
NCBIGene:23093,TTLL5
NCBIGene:7273,TTN
NCBIGene:7274,TTPA
NCBIGene:7276,TTR
NCBIGene:7275,TUB
NCBIGene:7846,TUBA1A
NCBIGene:84790,TUBA1C
NCBIGene:113457,TUBA3D
NCBIGene:7277,TUBA4A
NCBIGene:51807,TUBA8
NCBIGene:203068,TUBB
NCBIGene:81027,TUBB1
NCBIGene:7280,TUBB2A
NCBIGene:347733,TUBB2B
NCBIGene:10381,TUBB3
NCBIGene:10382,TUBB4A
NCBIGene:10383,TUBB4B
NCBIGene:84617,TUBB6
NCBIGene:347688,TUBB8
NCBIGene:7283,TUBG1
NCBIGene:10844,TUBGCP2
NCBIGene:27229,TUBGCP4
NCBIGene:85378,TUBGCP6
NCBIGene:7284,TUFM
NCBIGene:7286,TUFT1
NCBIGene:7287,TULP1
NCBIGene:7289,TULP3
NCBIGene:7991,TUSC3
NCBIGene:7291,TWIST1
NCBIGene:117581,TWIST2
NCBIGene:56652,TWNK
NCBIGene:25828,TXN2
NCBIGene:79770,TXNDC15
NCBIGene:10907,TXNL4A
NCBIGene:10587,TXNRD2
NCBIGene:7297,TYK2
NCBIGene:1890,TYMP
NCBIGene:7298,TYMS
NCBIGene:7299,TYR
NCBIGene:7305,TYROBP
NCBIGene:7306,TYRP1
NCBIGene:7317,UBA1
NCBIGene:10054,UBA2
NCBIGene:79876,UBA5
NCBIGene:337867,UBAC2
NCBIGene:51271,UBAP1
NCBIGene:390595,UBAP1L
NCBIGene:9898,UBAP2L
NCBIGene:7314,UBB
NCBIGene:7319,UBE2A
NCBIGene:7332,UBE2L3
NCBIGene:29089,UBE2T
NCBIGene:7337,UBE3A
NCBIGene:89910,UBE3B
NCBIGene:9690,UBE3C
NCBIGene:9354,UBE4A
NCBIGene:10277,UBE4B
NCBIGene:29914,UBIAD1
NCBIGene:29978,UBQLN2
NCBIGene:197131,UBR1
NCBIGene:51366,UBR5
NCBIGene:55148,UBR7
NCBIGene:7343,UBTF
NCBIGene:7345,UCHL1
NCBIGene:7351,UCP2
NCBIGene:7352,UCP3
NCBIGene:51506,UFC1
NCBIGene:7353,UFD1
NCBIGene:51569,UFM1
NCBIGene:55325,UFSP2
NCBIGene:7358,UGDH
NCBIGene:56886,UGGT1
NCBIGene:7360,UGP2
NCBIGene:54658,UGT1A1
NCBIGene:29128,UHRF1
NCBIGene:7369,UMOD
NCBIGene:7372,UMPS
NCBIGene:9094,UNC119
NCBIGene:23025,UNC13A
NCBIGene:201294,UNC13D
NCBIGene:55898,UNC45A
NCBIGene:146862,UNC45B
NCBIGene:285175,UNC80
NCBIGene:81622,UNC93B1
NCBIGene:7374,UNG
NCBIGene:51733,UPB1
NCBIGene:65109,UPF3B
NCBIGene:84300,UQCC2
NCBIGene:790955,UQCC3
NCBIGene:7381,UQCRB
NCBIGene:7384,UQCRC1
NCBIGene:7385,UQCRC2
NCBIGene:7386,UQCRFS1
NCBIGene:7388,UQCRH
NCBIGene:27089,UQCRQ
NCBIGene:131669,UROC1
NCBIGene:7389,UROD
NCBIGene:7390,UROS
NCBIGene:79650,USB1
NCBIGene:205717,USF3
NCBIGene:10083,USH1C
NCBIGene:124590,USH1G
NCBIGene:7399,USH2A
NCBIGene:11274,USP18
NCBIGene:83844,USP26
NCBIGene:389856,USP27X
NCBIGene:85015,USP45
NCBIGene:84196,USP48
NCBIGene:54532,USP53
NCBIGene:7874,USP7
NCBIGene:9101,USP8
NCBIGene:8239,USP9X
NCBIGene:8287,USP9Y
NCBIGene:57654,UVSSA
NCBIGene:55697,VAC14
NCBIGene:6843,VAMP1
NCBIGene:6844,VAMP2
NCBIGene:6845,VAMP7
NCBIGene:81839,VANGL1
NCBIGene:57216,VANGL2
NCBIGene:9217,VAPB
NCBIGene:7407,VARS1
NCBIGene:57176,VARS2
NCBIGene:11023,VAX1
NCBIGene:1462,VCAN
NCBIGene:7414,VCL
NCBIGene:7415,VCP
NCBIGene:9084,VCY
NCBIGene:7421,VDR
NCBIGene:7424,VEGFC
NCBIGene:7716,VEZF1
NCBIGene:7428,VHL
NCBIGene:7431,VIM
NCBIGene:63894,VIPAS39
NCBIGene:79001,VKORC1
NCBIGene:7436,VLDLR
NCBIGene:147007,VMA12
NCBIGene:203547,VMA21
NCBIGene:84317,VMA22
NCBIGene:55823,VPS11
NCBIGene:23230,VPS13A
NCBIGene:157680,VPS13B
NCBIGene:54832,VPS13C
NCBIGene:55187,VPS13D
NCBIGene:64601,VPS16
NCBIGene:65082,VPS33A
NCBIGene:26276,VPS33B
NCBIGene:55737,VPS35
NCBIGene:57020,VPS35L
NCBIGene:137492,VPS37A
NCBIGene:155382,VPS37D
NCBIGene:27072,VPS41
NCBIGene:11311,VPS45
NCBIGene:27183,VPS4A
NCBIGene:9525,VPS4B
NCBIGene:55610,VPS50
NCBIGene:738,VPS51
NCBIGene:55275,VPS53
NCBIGene:7443,VRK1
NCBIGene:30813,VSX1
NCBIGene:338917,VSX2
NCBIGene:64856,VWA1
NCBIGene:200403,VWA3B
NCBIGene:23078,VWA8
NCBIGene:7450,VWF
NCBIGene:51322,WAC
NCBIGene:7453,WARS1
NCBIGene:10352,WARS2
NCBIGene:7454,WAS
NCBIGene:8936,WASF1
NCBIGene:23325,WASHC4
NCBIGene:9897,WASHC5
NCBIGene:51729,WBP11
NCBIGene:11193,WBP4
NCBIGene:23001,WDFY3
NCBIGene:51057,WDPCP
NCBIGene:9948,WDR1
NCBIGene:55717,WDR11
NCBIGene:57728,WDR19
NCBIGene:80232,WDR26
NCBIGene:57539,WDR35
NCBIGene:134430,WDR36
NCBIGene:22884,WDR37
NCBIGene:10785,WDR4
NCBIGene:11152,WDR45
NCBIGene:56270,WDR45B
NCBIGene:57599,WDR48
NCBIGene:284403,WDR62
NCBIGene:256764,WDR72
NCBIGene:84942,WDR73
NCBIGene:124997,WDR81
NCBIGene:51398,WDR83OS
NCBIGene:494551,WEE2
NCBIGene:10406,WFDC2
NCBIGene:7466,WFS1
NCBIGene:25861,WHRN
NCBIGene:7456,WIPF1
NCBIGene:26100,WIPI2
NCBIGene:79971,WLS
NCBIGene:65125,WNK1
NCBIGene:65267,WNK3
NCBIGene:65266,WNK4
NCBIGene:7471,WNT1
NCBIGene:80326,WNT10A
NCBIGene:7480,WNT10B
NCBIGene:7482,WNT2B
NCBIGene:7473,WNT3
NCBIGene:89780,WNT3A
NCBIGene:54361,WNT4
NCBIGene:7474,WNT5A
NCBIGene:7476,WNT7A
NCBIGene:7477,WNT7B
NCBIGene:7484,WNT9B
NCBIGene:55135,WRAP53
NCBIGene:7486,WRN
NCBIGene:7490,WT1
NCBIGene:51741,WWOX
NCBIGene:7498,XDH
NCBIGene:331,XIAP
NCBIGene:7504,XK
NCBIGene:9082,XKRY
NCBIGene:7507,XPA
NCBIGene:7508,XPC
NCBIGene:7512,XPNPEP2
NCBIGene:63929,XPNPEP3
NCBIGene:9213,XPR1
NCBIGene:7515,XRCC1
NCBIGene:7516,XRCC2
NCBIGene:7517,XRCC3
NCBIGene:7518,XRCC4
NCBIGene:64131,XYLT1
NCBIGene:64132,XYLT2
NCBIGene:10413,YAP1
NCBIGene:8565,YARS1
NCBIGene:51067,YARS2
NCBIGene:55689,YEATS2
NCBIGene:90522,YIF1B
NCBIGene:81555,YIPF5
NCBIGene:10730,YME1L1
NCBIGene:79693,YRDC
NCBIGene:7531,YWHAE
NCBIGene:7532,YWHAG
NCBIGene:7528,YY1
NCBIGene:55249,YY1AP1
NCBIGene:7535,ZAP70
NCBIGene:27107,ZBTB11
NCBIGene:7704,ZBTB16
NCBIGene:10472,ZBTB18
NCBIGene:26137,ZBTB20
NCBIGene:9841,ZBTB24
NCBIGene:100128927,ZBTB42
NCBIGene:51341,ZBTB7A
NCBIGene:79882,ZC3H14
NCBIGene:55906,ZC4H2
NCBIGene:55596,ZCCHC8
NCBIGene:51114,ZDHHC9
NCBIGene:6935,ZEB1
NCBIGene:9839,ZEB2
NCBIGene:57623,ZFAT
NCBIGene:85446,ZFHX2
NCBIGene:463,ZFHX3
NCBIGene:678,ZFP36L2
NCBIGene:346171,ZFP57
NCBIGene:23414,ZFPM2
NCBIGene:51663,ZFR
NCBIGene:65998,ZFTA
NCBIGene:7543,ZFX
NCBIGene:84936,ZFYVE19
NCBIGene:23503,ZFYVE26
NCBIGene:7545,ZIC1
NCBIGene:7546,ZIC2
NCBIGene:7547,ZIC3
NCBIGene:57178,ZMIZ1
NCBIGene:10269,ZMPSTE24
NCBIGene:7750,ZMYM2
NCBIGene:9203,ZMYM3
NCBIGene:51364,ZMYND10
NCBIGene:10771,ZMYND11
NCBIGene:84225,ZMYND15
NCBIGene:7700,ZNF141
NCBIGene:7701,ZNF142
NCBIGene:7707,ZNF148
NCBIGene:23036,ZNF292
NCBIGene:63925,ZNF335
NCBIGene:84905,ZNF341
NCBIGene:22891,ZNF365
NCBIGene:55628,ZNF407
NCBIGene:79797,ZNF408
NCBIGene:23090,ZNF423
NCBIGene:58499,ZNF462
NCBIGene:84627,ZNF469
NCBIGene:130557,ZNF513
NCBIGene:116115,ZNF526
NCBIGene:9640,ZNF592
NCBIGene:84146,ZNF644
NCBIGene:79759,ZNF668
NCBIGene:57592,ZNF687
NCBIGene:374879,ZNF699
NCBIGene:7552,ZNF711
NCBIGene:79755,ZNF750
NCBIGene:388558,ZNF808
NCBIGene:643641,ZNF862
NCBIGene:57169,ZNFX1
NCBIGene:9326,ZNHIT3
NCBIGene:84133,ZNRF3
NCBIGene:22917,ZP1
NCBIGene:7783,ZP2
NCBIGene:7784,ZP3
NCBIGene:11055,ZPBP
NCBIGene:8882,ZPR1
NCBIGene:8233,ZRSR2
NCBIGene:84891,ZSCAN10
NCBIGene:57688,ZSWIM6
NCBIGene:125150,ZSWIM7
