gene_symbol,mim_number,entry_type
SLC25A10,606794.0,gene
SLC25A17,606795.0,gene
ST13,606796.0,gene
ST14,606797.0,gene
GAA,606800.0,gene
MAEA,606801.0,gene
SPIB,606802.0,gene
ACOT11,606803.0,gene
GOLM1,606804.0,gene
GOLIM4,606805.0,gene
FTCD,606806.0,gene
IL17RD,606807.0,gene
MYO3A,606808.0,gene
ACBD3,606809.0,gene
PRODH,606810.0,gene
ALDH4A1,606811.0,gene
SLC2A6,606813.0,gene
PRG3,606814.0,gene
CITED4,606815.0,gene
SIDT1,606816.0,gene
PTCRA,606817.0,gene
DPP3,606818.0,gene
DPP8,606819.0,gene
GLRX2,606820.0,gene
COG5,606821.0,gene
POMGNT1,606822.0,gene
ADGRA2,606823.0,gene
TNS3,606825.0,gene
PLXDC1,606826.0,gene
PLXDC2,606827.0,gene
NAGK,606828.0,gene
FXN,606829.0,gene
AGTPBP1,606830.0,gene
NLRC4,606831.0,gene
ERAP1,606832.0,gene
KMT2C,606833.0,gene
KMT2B,606834.0,gene
GCNT3,606836.0,gene
RB1CC1,606837.0,gene
PYCARD,606838.0,gene
CDHR5,606839.0,gene
DEDD,606841.0,gene
ALMS1,606844.0,gene
GOPC,606845.0,gene
SMYD1,606846.0,gene
TCOF1,606847.0,gene
NEK7,606848.0,gene
UBL5,606849.0,gene
MIPOL1,606850.0,gene
ATP6V1G2,606853.0,gene
RLN3,606855.0,gene
GCLC,606857.0,gene
SERPING1,606860.0,gene
PATE1,606861.0,gene
OSCAR,606862.0,gene
TOX,606863.0,gene
FUT9,606865.0,gene
MRPL49,606866.0,gene
GORASP1,606867.0,gene
HIPK2,606868.0,gene
HEXA,606869.0,gene
JAM2,606870.0,gene
JAM3,606871.0,gene
CBLL1,606872.0,gene
HEXB,606873.0,gene
PITPNB,606876.0,gene
ANP32C,606877.0,gene
ANP32D,606878.0,gene
PHGDH,606879.0,gene
CASP8AP2,606880.0,gene
FHOD1,606881.0,gene
ATP7B,606882.0,gene
IRAK4,606883.0,gene
RBM5,606884.0,gene
ACADS,606885.0,gene
RBM6,606886.0,gene
SUOX,606887.0,gene
CHRNA6,606888.0,gene
GALC,606890.0,gene
FCRLA,606891.0,gene
STX12,606892.0,gene
LYST,606897.0,gene
CACNG6,606898.0,gene
CACNG7,606899.0,gene
CACNG8,606900.0,gene
PYGO1,606902.0,gene
PYGO2,606903.0,gene
PREX1,606905.0,gene
MRM2,606906.0,gene
APOM,606907.0,gene
ARFGAP2,606908.0,gene
VAMP4,606909.0,gene
BCL2L10,606910.0,gene
SCAMP1,606911.0,gene
SCAMP2,606912.0,gene
SCAMP3,606913.0,gene
PKIB,606914.0,gene
GPR63,606915.0,gene
GPR61,606916.0,gene
GPR62,606917.0,gene
GOLGA5,606918.0,gene
CERS1,606919.0,gene
CERS2,606920.0,gene
GPR78,606921.0,gene
OXGR1,606922.0,gene
HCAR1,606923.0,gene
QRFPR,606925.0,gene
LPAR5,606926.0,gene
TAAR8,606927.0,gene
THOC3,606929.0,gene
THOC1,606930.0,gene
VPS29,606932.0,gene
TYR,606933.0,gene
NDUFAF1,606934.0,gene
RBM17,606935.0,gene
TRPM4,606936.0,gene
UROS,606938.0,gene
ATP6V1B2,606939.0,gene
ZFHX4,606940.0,gene
ALG9,606941.0,gene
COPE,606942.0,gene
ERBIN,606944.0,gene
LDLR,606945.0,gene
ANAPC2,606946.0,gene
ANAPC4,606947.0,gene
ANAPC5,606948.0,gene
ANAPC7,606949.0,gene
TRHDE,606950.0,gene
IFIH1,606951.0,gene
GALE,606953.0,gene
ZNF253,606954.0,gene
ZNF256,606956.0,gene
ZNF257,606957.0,gene
MPP5,606958.0,gene
MPP6,606959.0,gene
WBP1,606961.0,gene
WBP2,606962.0,gene
STK38,606964.0,gene
FASTK,606965.0,gene
LCAT,606967.0,gene
EEF2K,606968.0,gene
GEMIN4,606969.0,gene
COG1,606973.0,gene
COG2,606974.0,gene
COG3,606975.0,gene
COG4,606976.0,gene
COG6,606977.0,gene
COG7,606978.0,gene
COG8,606979.0,gene
COQ8A,606980.0,gene
GNG2,606981.0,gene
GGPS1,606982.0,gene
DGAT2,606983.0,gene
ELP4,606985.0,gene
GRK7,606987.0,gene
CHP1,606988.0,gene
MPO,606989.0,gene
COPB2,606990.0,gene
IP6K1,606991.0,gene
IP6K2,606992.0,gene
IP6K3,606993.0,gene
TNK2,606994.0,gene
C1D,606997.0,gene
FLOT1,606998.0,gene
GALT,606999.0,gene
MED24,607000.0,gene
EHMT1,607001.0,gene
PROK2,607002.0,gene
TSLP,607003.0,gene
GEMIN5,607005.0,gene
GEMIN6,607006.0,gene
SNAPIN,607007.0,gene
ACADM,607008.0,gene
TRPM6,607009.0,gene
DCP1A,607010.0,gene
USP17L9P,607011.0,gene
BDP1,607012.0,gene
BRF2,607013.0,gene
ADGRL2,607018.0,gene
RASSF3,607019.0,gene
RASSF5,607020.0,gene
SEZ6L,607021.0,gene
CTCFL,607022.0,gene
PLK2,607023.0,gene
DBR1,607024.0,gene
MELK,607025.0,gene
NAV2,607026.0,gene
ATP6V1A,607027.0,gene
ATP6V0D1,607028.0,gene
VAMP5,607029.0,gene
GCA,607030.0,gene
LIAS,607031.0,gene
SMG1,607032.0,gene
TFB1M,607033.0,gene
SUFU,607035.0,gene
IVD,607036.0,gene
EHHADH,607037.0,gene
OTOA,607038.0,gene
ABCC11,607040.0,gene
ABCC12,607041.0,gene
CLN3,607042.0,gene
TRAF3IP2,607043.0,gene
RMST,607045.0,gene
TOMM22,607046.0,gene
ATXN3,607047.0,gene
STARD3,607048.0,gene
STARD4,607049.0,gene
STARD5,607050.0,gene
STARD6,607051.0,gene
TUSC2,607052.0,gene
PHLDA3,607054.0,gene
TFB2M,607055.0,gene
IMPG2,607056.0,gene
USP18,607057.0,gene
GJD2,607058.0,gene
SLC39A4,607059.0,gene
PTGES3,607061.0,gene
FKBP7,607062.0,gene
FKBP10,607063.0,gene
PCOLCE2,607064.0,gene
QPCT,607065.0,gene
TRPV3,607066.0,gene
STH,607067.0,gene
CYB561D2,607068.0,gene
TMEM115,607069.0,gene
ZMYND10,607070.0,gene
HYAL1,607071.0,gene
NPRL2,607072.0,gene
NAA80,607073.0,gene
PRKD2,607074.0,gene
PDAP1,607075.0,gene
PI15,607076.0,gene
PRKD3,607077.0,gene
RHBG,607079.0,gene
TAPBPL,607081.0,gene
CACNA2D2,607082.0,gene
NSD3,607083.0,gene
CCNDBP1,607089.0,gene
SYF2,607090.0,gene
SPHK2,607092.0,gene
MTHFR,607093.0,gene
SOCS5,607094.0,gene
SLC22A12,607096.0,gene
SLC22A11,607097.0,gene
HINFP,607099.0,gene
NPHP1,607100.0,gene
WT1,607102.0,gene
ATE1,607103.0,gene
TNKS1BP1,607104.0,gene
NOX3,607105.0,gene
HM13,607106.0,gene
PAX6,607108.0,gene
APOBEC3A,607109.0,gene
APOBEC3B,607110.0,gene
SPART,607111.0,gene
FBXO2,607112.0,gene
APOBEC3G,607113.0,gene
ADAM33,607114.0,gene
MCPH1,607117.0,gene
MRPL3,607118.0,gene
RNF19A,607119.0,gene
PLCB1,607120.0,gene
PROKR1,607122.0,gene
PROKR2,607123.0,gene
PLPP1,607124.0,gene
PLPP3,607125.0,gene
PLPP2,607126.0,gene
ERC1,607127.0,gene
TNKS2,607128.0,gene
MICAL1,607129.0,gene
RPTOR,607130.0,gene
HNRNPDL,607137.0,gene
CREB3L4,607138.0,gene
FANCA,607139.0,gene
GLIPR2,607141.0,gene
ALG12,607144.0,gene
DTNBP1,607145.0,gene
PDZD3,607146.0,gene
NECTIN3,607147.0,gene
REXO2,607149.0,gene
FEV,607150.0,gene
ITGB1BP1,607153.0,gene
ST3GAL6,607156.0,gene
SIGLEC11,607157.0,gene
VENTX,607158.0,gene
ZMIZ1,607159.0,gene
ATP6V1F,607160.0,gene
ST8SIA5,607162.0,gene
LOXL3,607163.0,gene
LBX2,607164.0,gene
SERINC3,607165.0,gene
TSGA10,607166.0,gene
DYNLRB1,607167.0,gene
DYNLRB2,607168.0,gene
PRSS16,607169.0,gene
CRELD1,607170.0,gene
CRELD2,607171.0,gene
STK11IP,607172.0,gene
PSMD14,607173.0,gene
DUSP16,607175.0,gene
CALN1,607176.0,gene
IER5,607177.0,gene
PDZK1IP1,607178.0,gene
RBM12,607179.0,gene
LRRC2,607180.0,gene
RTP3,607181.0,gene
FYCO1,607182.0,gene
SEC24A,607183.0,gene
SEC24B,607184.0,gene
SEC24C,607185.0,gene
SEC24D,607186.0,gene
ST3GAL1,607187.0,gene
ST3GAL2,607188.0,gene
RGS8,607189.0,gene
RGS13,607190.0,gene
RGS17,607191.0,gene
RGS18,607192.0,gene
RGS20,607193.0,gene
PTF1A,607194.0,gene
TDP1,607198.0,gene
IRF6,607199.0,gene
HNRNPR,607201.0,gene
SAV1,607203.0,gene
PUM1,607204.0,gene
PUM2,607205.0,gene
ALOXE3,607206.0,gene
STUB1,607207.0,gene
CARD10,607209.0,gene
CARD11,607210.0,gene
CARD14,607211.0,gene
CARD9,607212.0,gene
ORC6,607213.0,gene
NPHP4,607215.0,gene
SDK1,607216.0,gene
SDK2,607217.0,gene
IRF5,607218.0,gene
CNTN5,607219.0,gene
CNTN6,607220.0,gene
FBH1,607222.0,gene
SMOC2,607223.0,gene
LTO1,607224.0,gene
HDAC11,607226.0,gene
MRGPRX1,607227.0,gene
MRGPRX2,607228.0,gene
MRGPRX3,607229.0,gene
MRGPRX4,607230.0,gene
MRGPRD,607231.0,gene
MRGPRE,607232.0,gene
MRGPRF,607233.0,gene
MRGPRG,607234.0,gene
MAS1L,607235.0,gene
TMIE,607237.0,gene
COMMD1,607238.0,gene
KMT5A,607240.0,gene
FDCSP,607241.0,gene
AP2A2,607242.0,gene
AP4S1,607243.0,gene
AP4E1,607244.0,gene
AP4B1,607245.0,gene
AP3D1,607246.0,gene
CHODL,607247.0,gene
CATSPER2,607249.0,gene
TIMM22,607251.0,gene
APOL2,607252.0,gene
APOL3,607253.0,gene
APOL4,607254.0,gene
APOL5,607255.0,gene
APOL6,607256.0,gene
SOX6,607257.0,gene
LGALS14,607260.0,gene
EVC2,607261.0,gene
EPN1,607262.0,gene
EPN2,607263.0,gene
EPN3,607264.0,gene
CLINT1,607265.0,gene
POLE3,607267.0,gene
CHRAC1,607268.0,gene
POLE4,607269.0,gene
AUTS2,607270.0,gene
NDC80,607272.0,gene
FLCN,607273.0,gene
USP14,607274.0,gene
HOPX,607275.0,gene
CNTN4,607280.0,gene
LSM1,607281.0,gene
LSM2,607282.0,gene
LSM3,607283.0,gene
LSM4,607284.0,gene
LSM5,607285.0,gene
LSM6,607286.0,gene
LSM7,607287.0,gene
LSM8,607288.0,gene
BLOC1S5,607289.0,gene
SHISA5,607290.0,gene
SYNRG,607291.0,gene
SEMA4A,607292.0,gene
CLIC5,607293.0,gene
TGIF2,607294.0,gene
MYO18B,607295.0,gene
ATP6V1G1,607296.0,gene
NINJ2,607297.0,gene
GNG13,607298.0,gene
DNER,607299.0,gene
PRPF8,607300.0,gene
PRPF3,607301.0,gene
MORF4L1,607303.0,gene
MDS2,607305.0,gene
SRD5A2,607306.0,gene
FILIP1,607307.0,gene
AP1M2,607309.0,gene
ADAM7,607310.0,gene
PGR,607311.0,gene
ZC3HAV1,607312.0,gene
CABP2,607314.0,gene
CABP5,607315.0,gene
LOXL4,607318.0,gene
SFMBT1,607319.0,gene
RASGRP4,607320.0,gene
ATP1A4,607321.0,gene
DOCK9,607325.0,gene
MBNL2,607327.0,gene
HEXIM1,607328.0,gene
RP9,607331.0,gene
NREP,607332.0,gene
STRADB,607333.0,gene
TRAK2,607334.0,gene
BEST2,607335.0,gene
BEST4,607336.0,gene
BEST3,607337.0,gene
LEPROTL1,607338.0,gene
GABBR2,607340.0,gene
CPEB1,607342.0,gene
SALL4,607343.0,gene
TUBD1,607344.0,gene
TUBE1,607345.0,gene
ALPK1,607347.0,gene
HES5,607348.0,gene
TLN2,607349.0,gene
KIF13B,607350.0,gene
RHOBTB1,607351.0,gene
RHOBTB2,607352.0,gene
RHOBTB3,607353.0,gene
AGO3,607355.0,gene
AGO4,607356.0,gene
KCNQ5,607357.0,gene
AIRE,607358.0,gene
CCAR2,607359.0,gene
LACRT,607360.0,gene
RGMA,607362.0,gene
KNTC1,607363.0,gene
LIPH,607365.0,gene
KCNK12,607366.0,gene
KCNK13,607367.0,gene
KCNK15,607368.0,gene
KCNK16,607369.0,gene
KCNK17,607370.0,gene
MED15,607372.0,gene
THAP12,607374.0,gene
DOT1L,607375.0,gene
DCTN2,607376.0,gene
LENEP,607377.0,gene
SERBP1,607378.0,gene
NF2,607379.0,gene
TRAF3IP1,607380.0,gene
TIMM50,607381.0,gene
CLIP3,607382.0,gene
TIMM13,607383.0,gene
TIMM9,607384.0,gene
MGAT4C,607385.0,gene
IFT172,607386.0,gene
DCTN3,607387.0,gene
TIMM10B,607388.0,gene
SSBP2,607389.0,gene
SSBP3,607390.0,gene
SSBP4,607391.0,gene
WWTR1,607392.0,gene
CDC73,607393.0,gene
POU2F3,607394.0,gene
TOB2,607396.0,gene
MC2R,607397.0,gene
MCOLN2,607399.0,gene
MCOLN3,607400.0,gene
IFNL2,607401.0,gene
IFNL3,607402.0,gene
IFNL1,607403.0,gene
IFNLR1,607404.0,gene
TAAR5,607405.0,gene
STBD1,607406.0,gene
EBF3,607407.0,gene
DAOA,607408.0,gene
NRN1,607409.0,gene
DMBX1,607410.0,gene
BPIFA1,607412.0,gene
FEZF2,607414.0,gene
DAOA-AS1,607415.0,gene
CHL1,607416.0,gene
GCC1,607418.0,gene
GEMIN7,607419.0,gene
GABARAPL1,607420.0,gene
NME8,607421.0,gene
GCAT,607422.0,gene
POMT1,607423.0,gene
GLYAT,607424.0,gene
GJD3,607425.0,gene
ENOSF1,607427.0,gene
KIRREL1,607428.0,gene
PDSS1,607429.0,gene
DAZAP1,607430.0,gene
DAZAP2,607431.0,gene
TWF2,607433.0,gene
GTPBP2,607434.0,gene
ERAL1,607435.0,gene
PAPOLB,607436.0,gene
GPRC5D,607437.0,gene
POMT2,607439.0,gene
FKTN,607440.0,gene
EPSTI1,607441.0,gene
EML4,607442.0,gene
ELSPBP1,607443.0,gene
SBDS,607444.0,gene
EIF4ENIF1,607445.0,gene
NPFFR1,607448.0,gene
NPFFR2,607449.0,gene
GMEB2,607451.0,gene
GABARAPL2,607452.0,gene
ZFAND3,607455.0,gene
UTP4,607456.0,gene
PLA1A,607460.0,gene
DYM,607461.0,gene
ATN1,607462.0,gene
PPP1R13L,607463.0,gene
CDAN1,607465.0,gene
RAB2B,607466.0,gene
CLECL1,607467.0,gene
GPR88,607468.0,gene
NAAA,607469.0,gene
BCAS3,607470.0,gene
BCAS4,607471.0,gene
YME1L1,607472.0,gene
HGD,607474.0,gene
GTSE1,607477.0,gene
TPH2,607478.0,gene
APCDD1,607479.0,gene
MMAA,607481.0,gene
PARD6A,607484.0,gene
CUL9,607489.0,gene
LDHD,607490.0,gene
POFUT1,607491.0,gene
PACS1,607492.0,gene
ING3,607493.0,gene
INPP4B,607494.0,gene
NOSTRIN,607496.0,gene
B3GAT2,607497.0,gene
DISP1,607502.0,gene
DISP2,607503.0,gene
PASK,607505.0,gene
ADAMTS14,607506.0,gene
ADAMTS15,607509.0,gene
ADAMTS16,607510.0,gene
ADAMTS17,607511.0,gene
ADAMTS18,607512.0,gene
ADAMTS19,607513.0,gene
PLAC8,607515.0,gene
LILRA4,607517.0,gene
LRRC25,607518.0,gene
PARP4,607519.0,gene
ZAR1,607520.0,gene
HPS5,607521.0,gene
HPS6,607522.0,gene
RNF39,607524.0,gene
POLR1H,607525.0,gene
RPL27,607526.0,gene
PTBP3,607527.0,gene
ROBO4,607528.0,gene
SARS1,607529.0,gene
HOXA11-AS,607530.0,gene
KLF12,607531.0,gene
PIBF1,607532.0,gene
DIS3,607533.0,gene
YAF2,607534.0,gene
RYBP,607535.0,gene
CRTC1,607536.0,gene
MAML2,607537.0,gene
NDEL1,607538.0,gene
KCNQ1,607542.0,gene
LRPPRC,607544.0,gene
MSMO1,607545.0,gene
CD200R1,607546.0,gene
RPL39L,607547.0,gene
RSPH6A,607548.0,gene
POTED,607549.0,gene
SLC16A10,607550.0,gene
SDF2L1,607551.0,gene
EPPK1,607553.0,gene
TOR3A,607555.0,gene
TWIST2,607556.0,gene
SLC17A8,607557.0,gene
SEC14L2,607558.0,gene
MGRN1,607559.0,gene
ARHGEF2,607560.0,gene
IL23R,607562.0,gene
SLC17A6,607563.0,gene
TRIM6,607564.0,gene
EPM2A,607566.0,gene
OLFM3,607567.0,gene
MMAB,607568.0,gene
DHX40,607570.0,gene
SLC25A21,607571.0,gene
MAP1S,607573.0,gene
ARSA,607574.0,gene
ADA2,607575.0,gene
CECR2,607576.0,gene
ENTPD4,607577.0,gene
SLC22A9,607579.0,gene
SLC22A10,607580.0,gene
SLC22A8,607581.0,gene
SLC22A6,607582.0,gene
PEX11G,607583.0,gene
ATM,607585.0,gene
CARF,607586.0,gene
IL17D,607587.0,gene
PPIL2,607588.0,gene
SGK2,607589.0,gene
BBS7,607590.0,gene
SGK3,607591.0,gene
MDC1,607593.0,gene
RDH10,607599.0,gene
TICAM1,607601.0,gene
KCNG4,607603.0,gene
KCNV2,607604.0,gene
GSTA5,607605.0,gene
KRT9,607606.0,gene
NUP54,607607.0,gene
SMPD1,607608.0,gene
PPIL4,607609.0,gene
PLSCR2,607610.0,gene
PLSCR3,607611.0,gene
PLSCR4,607612.0,gene
NUP133,607613.0,gene
NUP160,607614.0,gene
NUP58,607615.0,gene
NUP107,607617.0,gene
DDX28,607618.0,gene
FRMD3,607619.0,gene
COLEC10,607620.0,gene
COLEC12,607621.0,gene
PMVK,607622.0,gene
NPC1,607623.0,gene
BPIFA4P,607627.0,gene
APH1A,607629.0,gene
APH1B,607630.0,gene
PSENEN,607632.0,gene
XDH,607633.0,gene
CPA4,607635.0,gene
EMX2OS,607637.0,gene
DCTD,607638.0,gene
SSC4D,607639.0,gene
ATXN7,607640.0,gene
RAI1,607642.0,gene
FSCN2,607643.0,gene
NSG1,607645.0,gene
ZBTB7B,607646.0,gene
PLVAP,607647.0,gene
STK39,607648.0,gene
OSTM1,607649.0,gene
DEFB118,607650.0,gene
PLEKHB1,607651.0,gene
STK36,607652.0,gene
RHOJ,607653.0,gene
CTH,607657.0,gene
EAF2,607659.0,gene
TSSK3,607660.0,gene
SPATA2,607662.0,gene
DDX25,607663.0,gene
GNS,607664.0,gene
ANGPTL5,607666.0,gene
CTNNA3,607667.0,gene
ARL6IP4,607668.0,gene
ARL6IP1,607669.0,gene
STK33,607670.0,gene
CLCF1,607672.0,gene
EDEM1,607673.0,gene
RCOR1,607675.0,gene
DOCK4,607679.0,gene
RCHY1,607680.0,gene
FIP1L1,607686.0,gene
SAR1B,607690.0,gene
SAR1A,607691.0,gene
SECISBP2,607693.0,gene
EEFSEC,607695.0,gene
USH1G,607696.0,gene
SBF2,607697.0,gene
LCOR,607698.0,gene
RNF20,607699.0,gene
RNF40,607700.0,gene
KLHL41,607701.0,gene
TCIM,607702.0,gene
NUP210,607703.0,gene
KANK1,607704.0,gene
PSME4,607705.0,gene
CAMK2B,607707.0,gene
CAMK2D,607708.0,gene
TJP2,607709.0,gene
FAM189A2,607710.0,gene
DIP2A,607711.0,gene
HIC2,607712.0,gene
FGFBP2,607713.0,gene
TNIP1,607714.0,gene
TSC22D1,607715.0,gene
SYT13,607716.0,gene
TNS2,607717.0,gene
SYT6,607718.0,gene
SYT8,607719.0,gene
TSNAXIP1,607720.0,gene
EMC2,607722.0,gene
SUN1,607723.0,gene
CAPS2,607724.0,gene
PARP2,607725.0,gene
PARP3,607726.0,gene
CAND1,607727.0,gene
DDIT4,607729.0,gene
DDIT4L,607730.0,gene
SARM1,607732.0,gene
SCRIB,607733.0,gene
PGRMC2,607735.0,gene
FGFBP1,607737.0,gene
KCNB2,607738.0,gene
USP32,607740.0,gene
TBC1D3,607741.0,gene
KRT24,607742.0,gene
FRS2,607743.0,gene
FRS3,607744.0,gene
FERMT2,607746.0,gene
FBLIM1,607747.0,gene
CDCA3,607749.0,gene
APOBEC3C,607750.0,gene
TAS2R38,607751.0,gene
CCNO,607752.0,gene
SMUG1,607753.0,gene
MKRN1,607754.0,gene
MAPK8IP2,607755.0,gene
AASDHPPT,607756.0,gene
CBY1,607757.0,gene
CTNNBIP1,607758.0,gene
ITGA2B,607759.0,gene
TOPBP1,607760.0,gene
KIRREL3,607761.0,gene
KIRREL2,607762.0,gene
ACAP1,607763.0,gene
HSD3B7,607764.0,gene
ACAP2,607766.0,gene
SESN2,607767.0,gene
SESN3,607768.0,gene
PLEKHA4,607769.0,gene
PLEKHA5,607770.0,gene
PLEKHA6,607771.0,gene
PLEKHA1,607772.0,gene
PLEKHA2,607773.0,gene
PLEKHA3,607774.0,gene
KCNE4,607775.0,gene
SIN3A,607776.0,gene
SIN3B,607777.0,gene
PAQR7,607779.0,gene
PAQR8,607780.0,gene
PAQR5,607781.0,gene
LUC7L,607782.0,gene
MESD,607783.0,gene
ABCG4,607784.0,gene
PCSK9,607786.0,gene
GPR180,607787.0,gene
MCFD2,607788.0,gene
PHF3,607789.0,gene
TET1,607790.0,gene
GCSAM,607792.0,gene
PPAN,607793.0,gene
MESTIT1,607794.0,gene
PRPF4,607795.0,gene
PHF11,607796.0,gene
SNRNP40,607797.0,gene
TAF1L,607798.0,gene
ZDHHC17,607799.0,gene
ABCA12,607800.0,gene
CNNM1,607802.0,gene
CNNM2,607803.0,gene
CNNM3,607804.0,gene
CNNM4,607805.0,gene
OTOP1,607806.0,gene
ABCA13,607807.0,gene
NKX2-4,607808.0,gene
ACAT1,607809.0,gene
RSAD2,607810.0,gene
PAK1IP1,607811.0,gene
PLPPR4,607813.0,gene
RGS9BP,607814.0,gene
ANKS1B,607815.0,gene
PCGF6,607816.0,gene
VPS13B,607817.0,gene
ZNF365,607818.0,gene
SLC30A5,607819.0,gene
HOOK1,607820.0,gene
HOOK2,607824.0,gene
HOOK3,607825.0,gene
AHCYL1,607826.0,gene
OTOP2,607827.0,gene
OTOP3,607828.0,gene
FRAS1,607830.0,gene
TAC4,607833.0,gene
SF3B6,607835.0,gene
CLN8,607837.0,gene
GNPTG,607838.0,gene
GBE1,607839.0,gene
GNPTAB,607840.0,gene
PKHD1L1,607843.0,gene
LEMD3,607844.0,gene
XPO5,607845.0,gene
METTL2B,607846.0,gene
RILP,607848.0,gene
RDH11,607849.0,gene
NKD1,607851.0,gene
NKD2,607852.0,gene
BEST1,607854.0,gene
CGNL1,607856.0,gene
PARL,607858.0,gene
YY1AP1,607860.0,gene
DACT1,607861.0,gene
DIRAS1,607862.0,gene
DIRAS2,607863.0,gene
SETDB2,607865.0,gene
SPRYD7,607866.0,gene
RCBTB1,607867.0,gene
TRIM11,607868.0,gene
UNC5A,607869.0,gene
UNC5B,607870.0,gene
FBXO11,607871.0,gene
SCARF1,607873.0,gene
ZNF444,607874.0,gene
INPP5K,607875.0,gene
OTOS,607877.0,gene
NNT,607878.0,gene
EXOC1,607879.0,gene
EXOC6B,607880.0,gene
STAP2,607881.0,gene
SLC52A2,607882.0,gene
SLC52A1,607883.0,gene
CMTM1,607884.0,gene
CMTM2,607885.0,gene
CMTM3,607886.0,gene
CMTM4,607887.0,gene
CMTM5,607888.0,gene
CMTM6,607889.0,gene
CMTM7,607890.0,gene
CMTM8,607891.0,gene
DSG4,607892.0,gene
PKD1L2,607894.0,gene
PKD1L3,607895.0,gene
OVCA2,607896.0,gene
MSI2,607897.0,gene
TRIB3,607898.0,gene
WT1-AS,607899.0,gene
FERMT1,607900.0,gene
FERMT3,607901.0,gene
SNUPN,607902.0,gene
CACNA1H,607904.0,gene
ALG2,607905.0,gene
LIMS2,607908.0,gene
AZIN1,607909.0,gene
KIF9,607910.0,gene
EPM2AIP1,607911.0,gene
SELENOT,607912.0,gene
GPX6,607913.0,gene
SELENOH,607914.0,gene
SELENOI,607915.0,gene
SELENOK,607916.0,gene
SELENOO,607917.0,gene
SELENOS,607918.0,gene
SELENOV,607919.0,gene
A4GALT,607922.0,gene
SNAP91,607923.0,gene
MALAT1,607924.0,gene
BTLA,607925.0,gene
HCFC2,607926.0,gene
ANKFY1,607927.0,gene
WHRN,607928.0,gene
CCM2,607929.0,gene
CYTL1,607930.0,gene
ATXN2L,607931.0,gene
SLC7A11,607933.0,gene
PADI1,607934.0,gene
PADI2,607935.0,gene
NANOG,607937.0,gene
NTM,607938.0,gene
SUMF1,607939.0,gene
SUMF2,607940.0,gene
PIK3AP1,607942.0,gene
RASA4,607943.0,gene
ADIPOR1,607945.0,gene
ADIPOR2,607946.0,gene
KCNRG,607947.0,gene
PRSS50,607950.0,gene
CEP57,607951.0,gene
SLC6A11,607952.0,gene
TAGLN3,607953.0,gene
RANGRF,607954.0,gene
SASH1,607955.0,gene
MED8,607956.0,gene
CAMK1D,607957.0,gene
STXBP6,607958.0,gene
SLC7A10,607959.0,gene
DHX32,607960.0,gene
SEMA7A,607961.0,gene
MIR23A,607962.0,gene
MBD3L1,607963.0,gene
MBD3L2,607964.0,gene
BBS9,607968.0,gene
CLK4,607969.0,gene
GPR135,607970.0,gene
SLC6A15,607971.0,gene
SLC6A16,607972.0,gene
NETO1,607973.0,gene
NETO2,607974.0,gene
OSGIN1,607975.0,gene
COX4I2,607976.0,gene
HECA,607977.0,gene
SAMSN1,607978.0,gene
SERHL,607979.0,gene
TOMM7,607980.0,gene
NUB1,607981.0,gene
SCYL1,607982.0,gene
GORAB,607983.0,gene
SPRY4,607984.0,gene
NAGPA,607985.0,gene
S100A14,607986.0,gene
DNAJC10,607987.0,gene
SPOCK2,607988.0,gene
SPOCK3,607989.0,gene
UHRF1,607990.0,gene
SLC8A3,607991.0,gene
SUGP1,607992.0,gene
SUGP2,607993.0,gene
XRN1,607994.0,gene
UNC93A,607995.0,gene
NPB,607996.0,gene
NPW,607997.0,gene
TPP1,607998.0,gene
ASH1L,607999.0,gene
NAA15,608000.0,gene
NPHP3,608002.0,gene
HIPK1,608003.0,gene
NFKBIZ,608004.0,gene
SIL1,608005.0,gene
LMOD2,608006.0,gene
PLEK2,608007.0,gene
ANXA10,608008.0,gene
AK5,608009.0,gene
NPC1L1,608010.0,gene
GNL3,608011.0,gene
PDIA2,608012.0,gene
HSPB8,608014.0,gene
TSKU,608015.0,gene
COA4,608016.0,gene
FAM162A,608017.0,gene
PRSS27,608018.0,gene
TNIP3,608019.0,gene
NUCB2,608020.0,gene
WFIKKN1,608021.0,gene
DDX56,608023.0,gene
ECI2,608024.0,gene
NBAS,608025.0,gene
ASPA,608034.0,gene
CHPF2,608037.0,gene
PAK5,608038.0,gene
SPATA9,608039.0,gene
IFT74,608040.0,gene
ANTXR2,608041.0,gene
SYTL1,608042.0,gene
GALNT10,608043.0,gene
SLC5A8,608044.0,gene
SYVN1,608046.0,gene
UBE3B,608047.0,gene
SHPRH,608048.0,gene
TOR1B,608050.0,gene
TOR2A,608052.0,gene
ETFA,608053.0,gene
CYP2A7,608054.0,gene
CYP2A13,608055.0,gene
DNASE2B,608057.0,gene
G6PC2,608058.0,gene
HES7,608059.0,gene
HES4,608060.0,gene
TOMM40,608061.0,gene
DCDC1,608062.0,gene
KLHL5,608064.0,gene
SLC38A4,608065.0,gene
SAFB2,608066.0,gene
COP1,608067.0,gene
ERRFI1,608069.0,gene
HERPUD1,608070.0,gene
FBXW4,608071.0,gene
NHLRC1,608072.0,gene
NPM2,608073.0,gene
PDCD6IP,608074.0,gene
PLCZ1,608075.0,gene
TNK1,608076.0,gene
P2RX6,608077.0,gene
ELAC1,608079.0,gene
MRO,608080.0,gene
SYT15,608081.0,gene
