,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
CENPF,-0.010836225,-0.013257294,7.102359e-05,-0.0013318844,-0.0086824745,-0.0010062754,0.00097226707,-0.001400331,0.008374632,0.0036046784,-0.0038342234,0.000440387,-0.0016860073,3.1492178e-08,1.0858785e-07,3.680855e-08,-1.9878135e-08,1.5363224e-07,-0.0037242868,-0.0022065649,-0.012873498,-0.004355231,0.00038933076,0.003844894,-0.007109001,-0.00014993956,0.0024231994,-0.00042546916,0.0017439666,-0.000386105,0.0019507605,-0.0018640806,0.0018646144,0.0019511968,0.0003867362,-0.0017438564,0.00042570167,0.0024233118,-0.00014988966,-0.007108623,0.0038451967,-0.00038938053,0.0043553063,-0.012873069,-0.002207808,-0.0037245196,-9.326743e-07,1.1338989e-07,2.4919448e-08,2.518434e-08,6.001393e-08,-0.0016858423,-0.0004416187,-0.0038342846,-0.003604567,-0.008374953,-0.0013988999,-0.0009721111,-0.0010061313,-0.008682493,-0.0013319813,7.1054215e-05,-0.016077524,-0.005890064
HP:0012841,0.0076623545,0.009374327,-0.0002790857,0.0011355355,0.0038550387,0.00429444,-0.0069857356,-0.0049970634,0.023102904,0.003693793,-0.0046054777,-0.0030721666,-0.0045013013,7.954416e-08,2.200668e-07,4.640172e-09,5.4423882e-08,1.82526e-07,-0.0006794991,0.001295173,-0.007134215,0.010012056,0.0004095474,0.004693997,0.0041056215,-0.003979301,0.0054490417,0.008278012,-0.004603649,-0.0069249556,-0.0004965696,0.013882928,0.013884167,0.00049864413,-0.006923591,-0.0046036774,0.008278128,-0.005449557,0.0039795367,-0.0041048997,-0.0046931333,0.00040973088,0.010012488,0.007134351,-0.0012941571,0.00067979813,1.7601682e-06,-2.998111e-07,7.3784875e-08,-7.825611e-08,-3.9031644e-08,0.00450165,-0.0030703838,0.0046062525,0.003693338,0.023103492,0.0049939533,-0.0069871363,-0.00429314,-0.0038548596,-0.001135646,0.00027908405,-0.01136853,-0.0041648853
HP:0100258,0.0054181125,0.0066286544,-0.0001970199,0.00096858013,0.0063909823,0.0009716104,-0.00028028424,0.0033569974,-0.009035861,-0.0036662486,0.0030035784,0.00021855849,0.0021311846,-1.6140758e-08,-1.3052671e-07,-1.846641e-08,2.6002299e-08,-1.488403e-07,0.0023410595,0.0011527279,0.0059798583,-0.0012390801,-0.0020890948,-0.0018744059,0.0051450534,0.0005882447,-0.0027216722,-3.8624305e-05,0.0013432608,0.0006386369,-0.0016423942,-0.0011914374,-0.0011911498,0.0016425452,0.0006389471,0.0013432774,-3.8396433e-05,0.0027218505,-0.00058815634,-0.005145041,0.0018744263,-0.0020891298,-0.0012389928,-0.005979516,-0.0011534329,-0.0023411803,-9.731691e-07,1.2506537e-07,-1.385081e-10,1.8111706e-08,2.7626873e-08,-0.00213115,0.00021749224,-0.0030037765,-0.00366609,-0.009036451,-0.0033554945,-0.00028020624,-0.0009716763,-0.006391027,-0.0009686463,0.00019704273,-0.008038763,-0.0029450296
HP:0005235,0.0046922127,0.005740582,-5.5787154e-05,0.00063241366,0.0036308211,9.630737e-05,-0.00023798991,0.0011042813,-0.0033158504,-0.0028488045,0.0022650543,-0.00013408827,0.0005974949,-1.1590475e-08,-5.3071783e-08,-2.1830141e-08,9.841236e-09,-9.621527e-08,0.00140642,3.0077566e-05,0.0064115077,0.0020234713,-0.000237258,-0.0017424868,0.0033912295,0.0004559267,-0.0015148489,-0.00019512157,-0.0008523595,0.000802969,-0.0021930747,3.650587e-05,3.6774538e-05,0.0021930912,0.00080334547,-0.00085232465,-0.00019498209,0.0015149483,-0.0004559002,-0.003391049,0.0017426057,-0.00023732003,0.0020235074,-0.0064114644,-3.0696152e-05,-0.001406472,-4.569586e-07,6.7875256e-08,-8.7836e-09,-4.347376e-09,2.4418055e-08,-0.00059743645,-0.00013474443,-0.0022651108,-0.0028487346,-0.0033160965,-0.0011037581,-0.00023790049,-9.627981e-05,-0.0036308393,-0.00063245394,5.5790042e-05,-0.0069617727,-0.0025504732
HP:0003789,0.0027090611,0.0033143256,-8.12551e-05,0.00031937612,0.0018549315,0.00036796532,-0.001465232,-0.00013973773,0.0039581866,-0.000715541,1.4726569e-05,-0.0007051627,-0.0024441343,5.169122e-08,6.228886e-08,1.084274e-08,-2.2280322e-08,1.8166519e-08,-0.0021481272,0.0019377464,-0.004106861,-0.0026381197,0.0030637134,0.002213588,-0.0015902866,-0.0065838317,-0.0011340337,0.0009811543,0.0018939974,0.0064923423,0.001583926,-0.0012579767,-0.0012580911,-0.0015844334,0.0064919554,0.0018940947,0.0009800511,0.0011334444,0.0065842774,0.0015900709,-0.0022139002,0.0030638338,-0.0026380154,0.00410701,-0.0019372589,0.0021481444,4.994977e-07,-6.138372e-08,-1.2298743e-08,-1.7832116e-08,-2.841037e-08,0.002444097,-0.0007049281,-1.4611733e-05,-0.0007155604,0.003958186,0.00013920224,-0.0014654599,-0.0003676826,-0.0018548969,-0.00031941792,8.12654e-05,-0.0040193847,-0.0014725231
HP:0006224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0100523,0.007167472,0.008768883,0.00045426982,-0.0068517253,-0.03440047,-0.03930333,0.03639116,-0.009657891,0.007544756,-0.004745974,-0.00302729,-0.00011777281,-0.0027079687,6.960208e-10,2.6892548e-07,9.7769586e-08,1.6936914e-07,-2.701741e-07,-0.0025380629,0.0060568587,-0.009314635,0.0033485494,0.0044422974,0.0010143953,-0.00088882894,-0.0065061897,-0.0040999083,-0.0011049984,-0.005893689,-0.013166939,-0.075373426,-0.015179092,-0.015187382,0.075375386,-0.013161433,-0.0058934833,-0.0011046064,0.004099444,0.0065054535,0.0008882223,-0.0010133709,0.0044429745,0.0033485638,0.009315484,-0.0060553197,0.0025377152,1.0510289e-06,-3.3665336e-07,2.7838329e-08,-1.9483082e-10,8.005338e-08,0.0027082402,-0.00011755002,0.0030268095,-0.004745082,0.007547522,0.009652846,0.036397647,0.039298248,0.034400254,0.00685231,-0.00045444033,-0.010634285,-0.0038958937
HP:0011132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0005406,0.0060576224,0.0074110553,0.0001581139,-0.0027133776,-0.02080592,-0.020144688,0.018517425,-0.0051714918,0.0025896197,-0.0035696756,-0.0019172133,0.00057676295,-0.001308753,-3.2235093e-08,2.3661066e-07,9.937417e-08,1.7747759e-07,-2.3965583e-07,-0.00073301425,-0.0018611917,0.0028631587,0.0080983,0.003326508,0.0045696395,-0.010674536,-0.0084160445,0.0036759535,0.0032098927,-0.0031664995,-0.015879633,-0.08258271,-0.025293764,-0.025303394,0.08258404,-0.015874587,-0.0031664683,0.003209616,-0.003676626,0.008415682,0.010673802,-0.004568527,0.0033266246,0.008097714,-0.0028635198,0.0018613788,0.0007328442,5.681473e-07,-3.839655e-07,6.381748e-08,3.0948115e-08,1.1078619e-07,0.0013090147,0.0005768878,0.001916859,-0.0035692654,0.0025909673,0.0051690927,0.018520905,0.020142136,0.020805836,0.0027137257,-0.00015823051,-0.008987618,-0.0032926272
HP:0007407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0012092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0002613,0.005418113,0.006628654,0.0001242673,-0.003107849,-0.0125312,-0.0112122465,0.009942912,-0.0018730825,0.0028032337,-0.0019026224,-0.001058119,-0.0007337226,-0.002547513,4.88725e-08,1.02959824e-07,2.3223828e-08,3.1479416e-08,1.18452945e-08,-0.0034844035,-0.0024300367,-0.0065757246,0.0037098904,0.0052688327,0.0025293904,-0.0031868601,-0.0073506786,-0.0013375835,0.0012109908,0.0041693742,-0.010083543,-0.023324968,-0.0070009916,-0.0070020016,0.023325939,-0.010082005,0.004168793,0.0012110255,0.001337588,0.0073504495,0.0031866238,-0.002529381,0.0052688858,0.0037098704,0.0065753805,0.0024311587,0.0034844738,6.5842266e-07,-5.1504074e-08,-6.8268866e-09,-3.1274855e-08,-3.6106954e-08,0.0025475335,-0.0007334757,0.0010581214,-0.0019022275,0.002803915,0.0018714817,0.009944688,0.011210854,0.012531154,0.0031080295,-0.00012433052,-0.008038767,-0.0029450196
HP:0006261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0031245,0.005418106,0.006628653,-7.135514e-05,0.00014250213,-0.0024632048,-0.0034671659,0.0014883089,-0.002082617,0.0011121567,0.01059864,-0.0049711866,0.0020343522,0.010560298,-2.3765007e-07,-3.9894243e-07,-1.1673112e-07,7.574887e-08,1.6173212e-07,0.012750252,-3.2615799e-06,0.0028976903,0.015910367,-0.023347111,-0.0005038739,0.0056085014,0.00688517,0.010893509,0.009631385,-0.0041874596,0.0029310526,-0.015147751,-0.016666297,-0.01666718,0.015146955,0.002932724,-0.004186929,0.009631982,-0.01089355,-0.006884873,-0.005607226,0.00050573255,-0.02334751,0.015910514,-0.0028974647,2.5485988e-06,-0.012750292,-1.1640848e-06,1.7013735e-07,1.1033306e-08,9.244913e-08,1.08454344e-07,-0.010560318,0.0020349228,0.0049710763,0.010598284,0.0011126748,0.0020823549,0.0014888088,0.0034666953,0.0024631992,-0.00014246348,7.1331335e-05,-0.008038764,-0.0029450345
HP:0031248,0.0027090593,0.0033143272,9.558117e-05,-0.0008922415,-0.0068876524,-0.007411289,0.0062167444,-0.002129162,0.004389139,3.1864387e-05,-0.0011665601,-0.00043301104,-0.0024175528,6.480851e-08,8.8913495e-08,-1.4136885e-08,1.2203196e-08,4.5254094e-08,-0.0026262752,0.0005610488,-0.004028152,0.0034717976,0.004868547,0.00022730525,-0.0020773518,-0.00491836,-0.0013075034,0.00025251802,0.0015429225,-0.0050661745,-0.013918487,0.00089431,0.0008943508,0.01391953,-0.0050647473,0.0015426972,0.00025260687,0.0013074827,0.0049179485,0.0020773234,-0.00022733572,0.004868753,0.0034717117,0.0040282044,-0.0005602929,0.0026261788,6.850068e-07,1.4313355e-08,-1.2049373e-08,-4.178685e-08,-1.4365503e-08,0.0024174922,-0.00043262355,0.0011666012,3.208266e-05,0.004389706,0.0021277522,0.0062178033,0.007410437,0.006887664,0.0008923382,-9.5641866e-05,-0.0040193857,-0.0014725026
HP:0002724,0.008127176,0.009942981,0.000100641046,-0.0023375824,-0.021361183,-0.021140086,0.018369814,-0.0051099192,0.0051199123,0.006884973,-0.007755536,0.0005063564,0.0005678977,-2.3860517e-07,2.629124e-07,-6.5813865e-08,2.2279825e-07,1.9501033e-07,-0.0022450704,-0.0076368777,-0.0005316879,0.016522717,-0.0022130487,0.009684178,-0.020838572,-0.01160943,0.006125869,0.0053270375,0.0018207001,-0.029551897,-0.10451785,-0.0449842,-0.044995453,0.10451951,-0.02954624,0.0018204016,0.0053272336,-0.0061261626,0.011608955,0.020837799,-0.009682824,-0.0022132325,0.01652219,0.0005307588,0.007637397,0.0022450227,1.0406436e-06,-4.848121e-07,6.609084e-08,2.779425e-08,1.0587435e-07,-0.000567486,0.0005080138,0.0077554025,0.00688535,0.005121329,0.005107211,0.018373225,0.021137422,0.021361103,0.0023379195,-0.000100775156,-0.012058162,-0.0044175335
HP:0100582,0.00898493,0.010992383,0.00016729068,-0.00080321357,-0.012483919,-0.011657424,0.008484282,-0.004191735,0.004242653,0.014441461,-0.007701894,0.002495793,0.007884619,-4.61091e-07,-7.532018e-09,-2.578042e-07,1.7202474e-07,3.3847542e-07,0.007935304,-0.004626461,0.004655676,0.024682732,-0.019180518,0.0063516567,-0.016069345,-0.0030647016,0.012138009,0.008556854,-0.0025513263,-0.016427282,-0.06797612,-0.04158803,-0.04159417,0.06797638,-0.016423365,-0.0025510963,0.008557257,-0.012138058,0.0030645218,0.01606999,-0.0063498844,-0.019180987,0.024682434,-0.004655825,0.004625925,-0.007935408,-8.938627e-08,-6.267012e-08,3.6308233e-08,5.4267282e-08,1.10876115e-07,-0.007884397,0.0024971932,0.0077017276,0.014441342,0.00424369,0.004190236,0.008486069,0.01165599,0.012483884,0.0008033956,-0.00016736872,-0.013330795,-0.004883772
HP:0011962,0.0027090528,0.0033143268,-9.207218e-05,0.000403421,0.0053501944,-0.002237543,0.0029618973,0.007010271,-0.019630963,0.03988451,-0.01928988,-0.0010860646,-0.0062909224,5.6352324e-08,1.860039e-07,3.451318e-08,1.4499814e-08,6.1299664e-07,-0.0016894602,0.011119026,-0.004385801,0.0038759909,0.004769702,-0.00038676185,-0.0020765325,-0.0012122397,0.0012640974,-0.0016778202,-0.004610673,0.011095916,0.0007596113,0.00699885,0.006998025,-0.00076060626,0.011095813,-0.004610044,-0.0016788584,-0.0012646148,0.0012124494,0.002076749,0.00038701526,0.004769982,0.003876265,0.0043867948,-0.011118683,0.001688633,3.8395433e-06,-3.7399744e-07,4.8280835e-08,3.8319058e-08,-9.760885e-08,0.006291411,-0.0010804326,0.019290581,0.03988462,-0.019631492,-0.0070068706,0.0029620773,0.002236201,-0.005350172,-0.00040347656,9.210094e-05,-0.0040193717,-0.0014725296
HP:0011949,0.0027090304,0.0033143265,-6.074086e-05,-0.0005110884,-0.0074269986,-0.0057266215,0.0034217625,-0.0026333665,0.00847288,-0.0019775871,-0.0019750053,-0.00065011595,0.00014069195,-1.1068748e-07,2.5069244e-07,-3.201704e-07,-1.612998e-08,2.746635e-07,-0.0071769482,-0.007559414,-0.005100611,-0.0018521101,0.0044726967,0.013970338,-0.013072428,-0.033199985,0.013306589,0.01628977,0.011678628,0.008396313,0.0034039451,0.0044434993,0.0044395104,-0.0034082725,0.008394032,0.0116789285,0.016284546,-0.013309207,0.03320119,0.013071276,-0.013970069,0.004472235,-0.0018522632,0.0050987904,0.007559601,0.0071768304,1.3285617e-07,-3.4989736e-07,9.003276e-08,-1.278563e-07,1.2408033e-08,-0.00014094394,-0.0006495896,0.0019751685,-0.001977648,0.008473245,0.0026314768,0.0034223571,0.0057262173,0.0074270032,0.00051121874,6.0743343e-05,-0.0040193815,-0.0014725407
HP:0025080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP:0004469,0.0027090572,0.0033143281,-4.7810376e-05,0.00018601632,0.0011013441,-0.00056502176,0.00093950925,0.0012471362,-0.0034481438,-0.0024089473,0.0018273563,0.00033199985,0.002104931,-1.9378218e-08,-8.464426e-08,-1.1393049e-08,7.713193e-09,-5.592347e-08,0.0012005409,0.0007138999,-6.403177e-05,5.173466e-05,-0.0011171689,-0.0005583922,0.0024772298,-0.0006084386,-0.00062085,0.00030013084,0.0019811213,0.00023995286,-0.0009795331,-0.0019923174,-0.001992348,0.000979453,0.00023994267,0.0019811026,0.00030014623,0.0006209012,0.00060853455,-0.0024772086,0.0005584735,-0.0011171681,5.1823597e-05,6.41898e-05,-0.0007138768,-0.0012005563,-7.300584e-07,7.9001204e-08,-6.784823e-09,1.2948333e-08,1.979702e-08,-0.0021049154,0.00033132388,-0.0018274857,-0.0024088623,-0.003448334,-0.0012466825,0.0009397115,0.00056485395,-0.0011013764,-0.00018602185,4.7810732e-05,-0.0040193824,-0.0014725192
HP:0030877,0.0038311759,0.0046871677,-8.849031e-05,-0.00044252304,-0.012363968,0.0026264542,-0.0034255658,0.00020551775,0.00189586,-0.0014473095,-0.0013545208,-0.0003618035,0.0019698031,-2.5929149e-08,-3.0641065e-09,5.6536145e-09,1.4037273e-08,3.3803664e-07,-0.005266787,-0.008193479,-0.0027333994,-0.0025069911,0.0020732996,0.005503987,0.0055698985,-0.006768912,0.0074504493,0.006044861,0.0008801883,-6.345815e-05,0.0053522214,0.004207581,0.004207344,-0.0053525325,-6.42251e-05,0.0008801144,0.006043757,-0.0074511985,0.00676931,-0.005570421,-0.0055039735,0.0020727494,-0.0025066969,0.0027322858,0.008193522,0.0052671195,-3.981624e-07,6.0514274e-09,2.2556575e-08,2.8369568e-08,2.3563292e-08,-0.0019698616,-0.0003615688,0.001354738,-0.0014473588,0.0018956305,-0.00020566289,-0.0034259416,-0.0026258773,0.012363975,0.00044265762,8.842861e-05,-0.0056842663,-0.0020824396
HP:0002842,0.008127176,0.009942981,0.000100641046,-0.0023375824,-0.021361183,-0.021140086,0.018369814,-0.0051099192,0.0051199123,0.006884973,-0.007755536,0.0005063564,0.0005678977,-2.3860517e-07,2.629124e-07,-6.5813865e-08,2.2279825e-07,1.9501033e-07,-0.0022450704,-0.0076368777,-0.0005316879,0.016522717,-0.0022130487,0.009684178,-0.020838572,-0.01160943,0.006125869,0.0053270375,0.0018207001,-0.029551897,-0.10451785,-0.0449842,-0.044995453,0.10451951,-0.02954624,0.0018204016,0.0053272336,-0.0061261626,0.011608955,0.020837799,-0.009682824,-0.0022132325,0.01652219,0.0005307588,0.007637397,0.0022450227,1.0406436e-06,-4.848121e-07,6.609084e-08,2.779425e-08,1.0587435e-07,-0.000567486,0.0005080138,0.0077554025,0.00688535,0.005121329,0.005107211,0.018373225,0.021137422,0.021361103,0.0023379195,-0.000100775156,-0.012058162,-0.0044175335
HP:0005206,0.002709061,0.0033143288,-1.8888153e-05,-0.0005735452,-0.005473803,-0.0036703097,0.0029513102,-0.001909242,0.0039258637,0.0014264281,-0.002274138,0.00027615414,-0.0013708919,-1.3955621e-08,9.167157e-08,-3.406751e-08,4.3625454e-09,7.420194e-08,-0.002402362,-0.0039159134,-0.0022341094,0.004571713,0.001827416,0.0021459444,-0.0059651947,-0.004346635,0.0016675175,0.0023995393,0.0034840337,-0.008574997,-0.009845451,-0.007740495,-0.0077408673,0.009846028,-0.008574635,0.0034836407,0.0023995703,-0.001667498,0.004346604,0.005965195,-0.0021459523,0.0018273314,0.0045716097,0.0022335357,0.003916358,0.0024024753,6.30997e-07,-1.0400234e-07,1.2124454e-08,-2.2661698e-08,1.7514651e-08,0.0013708918,0.00027682548,0.0022740944,0.0014264497,0.0039262767,0.0019082378,0.0029518867,0.0036699455,0.0054737823,0.00057363097,1.885293e-05,-0.0040193787,-0.001472518
HP:0005376,0.008127185,0.009942983,-1.2801029e-06,-0.00063526724,-0.01313104,-0.008418953,0.0050891805,-0.004547256,0.0071460833,0.013682911,-0.008680115,0.0023647668,0.010684554,-3.1307792e-07,-1.4517829e-07,-1.8403041e-07,1.3878493e-07,4.897e-07,0.0069121234,-0.010598678,-0.00015219853,0.023725385,-0.018220685,0.010328788,-0.018499866,-0.010173684,0.0018892363,0.0042745294,0.0058171796,-0.024037637,-0.051290717,-0.020959673,-0.020964636,0.051292185,-0.024035398,0.005816472,0.0042748125,-0.001889092,0.010173603,0.018500013,-0.010327201,-0.018221248,0.023725107,0.0001512502,0.010598782,-0.006911937,-6.781588e-07,-1.2412019e-08,3.165686e-08,7.916071e-08,8.2655255e-08,-0.010684378,0.0023663358,0.008680071,0.013682608,0.007147035,0.004545613,0.0050903964,0.008418056,0.013131031,0.00063544326,1.1893536e-06,-0.012058168,-0.004417538
CEACAM3,-0.009767653,-0.011949966,8.962676e-05,0.00082475785,0.013279026,0.012028854,-0.009866798,0.0022111973,-0.0026652913,-0.011568777,0.009035017,-0.00056007504,-0.0013160972,3.201077e-07,-2.3740006e-07,1.43221e-07,-1.4092745e-07,-3.3577052e-07,0.0009436292,0.010245682,-9.340976e-05,-0.01681862,0.0064229486,-0.009351432,0.019308753,0.0077582253,-0.0064559015,-0.0057128915,-0.003609967,0.029210182,0.07059217,0.03674293,-0.036749855,0.07059379,-0.029206645,0.003609286,0.0057134493,-0.0064556515,0.0077577853,0.019308409,-0.009350511,-0.0064233756,0.016818313,-9.4476636e-05,0.010245904,0.000943712,1.0887579e-06,-3.331828e-07,4.3471005e-08,-9.507531e-09,7.133593e-08,-0.0013157576,0.0005621934,0.009035128,0.011568964,0.002666031,0.0022098345,0.009868646,0.012027302,0.01327901,0.00082494545,8.953319e-05,-0.014492082,-0.0053092143
HP:0025401,0.0027090532,0.0033143251,-6.859633e-05,0.0005693827,0.0043703653,0.0013261049,-0.002481434,0.0002150829,0.0037407493,-0.002365731,0.0015954982,-0.00070644513,-0.0020815998,3.6690427e-08,2.4148394e-08,2.4191898e-08,-5.480663e-09,-3.4010643e-08,-0.0008026086,0.004659826,-0.0011590478,-0.0027564932,0.003742169,-0.0010641838,0.0007034966,-0.0012642835,-0.002299387,-0.0013917886,0.00043945957,0.0063175694,-0.0015360571,-0.0006108828,-0.0006111041,0.0015355013,0.006317637,0.00043972308,-0.0013922259,0.0022991823,0.0012644244,-0.00070359575,0.0010639557,0.003742445,-0.0027563667,0.0011595701,-0.004659621,0.0008024998,2.5310266e-07,-3.2079672e-08,-1.5365536e-08,-5.9545022e-09,-3.451118e-08,0.0020815989,-0.0007066264,-0.0015954138,-0.0023657735,0.0037406196,-0.00021548818,-0.0024818091,-0.0013256583,-0.00437033,-0.000569457,6.8614405e-05,-0.004019383,-0.0014725176
HP:0004661,0.0027090532,0.0033143251,-6.859633e-05,0.0005693827,0.0043703653,0.0013261049,-0.002481434,0.0002150829,0.0037407493,-0.002365731,0.0015954982,-0.00070644513,-0.0020815998,3.6690427e-08,2.4148394e-08,2.4191898e-08,-5.480663e-09,-3.4010643e-08,-0.0008026086,0.004659826,-0.0011590478,-0.0027564932,0.003742169,-0.0010641838,0.0007034966,-0.0012642835,-0.002299387,-0.0013917886,0.00043945957,0.0063175694,-0.0015360571,-0.0006108828,-0.0006111041,0.0015355013,0.006317637,0.00043972308,-0.0013922259,0.0022991823,0.0012644244,-0.00070359575,0.0010639557,0.003742445,-0.0027563667,0.0011595701,-0.004659621,0.0008024998,2.5310266e-07,-3.2079672e-08,-1.5365536e-08,-5.9545022e-09,-3.451118e-08,0.0020815989,-0.0007066264,-0.0015954138,-0.0023657735,0.0037406196,-0.00021548818,-0.0024818091,-0.0013256583,-0.00437033,-0.000569457,6.8614405e-05,-0.004019383,-0.0014725176
HP:0003397,0.002709059,0.003314325,-4.921644e-05,0.0004131163,0.0026513294,0.0012069676,-0.0026243192,-0.0007141335,0.0060660443,-0.0007095267,0.00025960128,-0.00073150924,-0.0027008648,4.8015583e-08,7.679439e-08,1.11276774e-08,-2.136877e-08,1.579092e-08,-0.0017816045,0.003264419,-0.003599426,-0.0025600053,0.0034071503,0.0021296623,-0.0012204557,-0.008026009,-8.1910664e-05,0.0022162313,0.0003048067,0.007054865,0.00027692152,-0.00026258634,-0.00026273928,-0.00027732886,0.0070547066,0.000304995,0.0022149293,8.1140504e-05,0.008026491,0.0012203023,-0.0021299329,0.0034073184,-0.0025598663,0.003599738,-0.0032639948,0.0017815918,5.683411e-07,-7.361435e-08,-1.585441e-08,-2.4889268e-08,-2.9171673e-08,0.0027008508,-0.00073127093,-0.0002594378,-0.0007096116,0.0060660667,0.00071336445,-0.0026247336,-0.0012064634,-0.0026512768,-0.00041316706,4.9227092e-05,-0.004019381,-0.0014725198
HP:0004889,0.0038311845,0.004687164,-9.770109e-05,0.000697284,0.0048894547,0.001692933,-0.0032727963,-0.00010958593,0.0059855115,-0.0026731146,0.0015317168,-0.0009271354,-0.0030054396,5.0411387e-08,5.6779296e-08,3.1479747e-08,-1.587919e-08,-1.7604755e-08,-0.0017969037,0.0049733305,-0.0027289782,-0.0037323069,0.0050014835,0.000548369,-0.00020577587,-0.0058658905,-0.001827082,0.00029246614,0.00095283973,0.008741765,-0.0009024746,-0.0010369369,-0.0010371802,0.00090179546,0.008741677,0.0009531252,0.00029136182,0.0018264557,0.0058662794,0.00020558608,-0.00054872676,0.005001772,-0.0037321248,0.0027294953,-0.0049729417,0.0017968187,4.5102507e-07,-5.9235695e-08,-1.3067046e-08,-5.516143e-09,-3.4536722e-08,0.0030054005,-0.0009272033,-0.0015315823,-0.002673197,0.0059854174,0.00010888106,-0.0032733085,-0.0016923322,-0.0048894,-0.0006973708,9.772756e-05,-0.005684265,-0.0020824573
HP:0008443,0.004692221,0.005740579,-0.00019615842,0.0008657612,0.0053606937,0.0018223478,-0.0016929832,0.0027103124,-0.003882864,-0.006360785,0.003961721,-7.163266e-05,9.4512776e-05,1.43672905e-08,-5.151213e-08,2.754172e-08,-1.5425562e-09,-1.325338e-07,-0.00013335144,0.0034566298,-0.00090034434,-0.0040751486,0.0014721404,-0.0018280202,0.0051224176,-0.00044706542,-0.0046022553,-0.0012109671,0.004882634,0.004305744,-0.00068111066,-0.0035476203,-0.0035477881,0.0006804466,0.004305525,0.004882656,-0.0012110035,0.0046023135,0.00044736697,-0.0051225545,0.0018278549,0.0014723744,-0.004074886,0.0009008821,-0.0034564703,0.00013328885,-6.742033e-07,7.104113e-08,-7.0556667e-09,-7.3718853e-10,-1.919348e-08,-9.4489675e-05,-7.27111e-05,-0.00396189,-0.006360688,-0.0038834189,-0.002709571,-0.001693177,-0.0018220772,-0.0053607235,-0.0008658382,0.00019617839,-0.006961769,-0.0025504758
